J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
502,0.00937933,0.00938142,-1.27E-06,1.17E-07,-8.41E-07,-1.14E-06
503,0.00937882,0.00938006,-1.36E-06,-4.63E-07,-5.80E-07,-9.27E-07
504,0.0093792,0.00937864,-1.42E-06,-8.32E-07,-3.69E-07,-7.39E-07
505,0.00937958,0.0093771,-1.54E-06,-1.06E-06,-2.24E-07,-5.78E-07
506,0.00937951,0.00937559,-1.51E-06,-1.17E-06,-1.12E-07,-4.42E-07
507,0.00937857,0.00937415,-1.45E-06,-1.20E-06,-3.34E-08,-3.32E-07
508,0.00937718,0.00937273,-1.42E-06,-1.21E-06,-3.92E-09,-2.49E-07
509,0.0093749,0.00937134,-1.39E-06,-1.21E-06,-5.89E-09,-1.88E-07
510,0.00937218,0.00937009,-1.24E-06,-1.23E-06,-1.77E-08,-1.49E-07
511,0.00936859,0.00936903,-1.07E-06,-1.26E-06,-3.14E-08,-1.31E-07
512,0.0093641,0.00936811,-9.18E-07,-1.31E-06,-5.11E-08,-1.31E-07
513,0.0093605,0.00936734,-7.71E-07,-1.38E-06,-6.88E-08,-1.43E-07
514,0.00935911,0.0093666,-7.41E-07,-1.49E-06,-1.10E-07,-1.66E-07
515,0.00935905,0.00936571,-8.89E-07,-1.66E-06,-1.65E-07,-1.95E-07
516,0.00935942,0.00936452,-1.18E-06,-1.87E-06,-2.14E-07,-2.25E-07
517,0.00936069,0.00936299,-1.54E-06,-2.12E-06,-2.55E-07,-2.51E-07
518,0.00936283,0.00936115,-1.83E-06,-2.43E-06,-3.07E-07,-2.72E-07
519,0.00936542,0.00935897,-2.19E-06,-2.79E-06,-3.62E-07,-2.87E-07
520,0.00936801,0.0093564,-2.57E-06,-3.21E-06,-4.13E-07,-2.97E-07
521,0.00936839,0.00935324,-3.16E-06,-3.66E-06,-4.52E-07,-3.00E-07
522,0.00936523,0.00934932,-3.92E-06,-4.13E-06,-4.68E-07,-2.92E-07
523,0.00935942,0.00934469,-4.63E-06,-4.58E-06,-4.50E-07,-2.73E-07
524,0.00935184,0.00933946,-5.22E-06,-4.97E-06,-3.99E-07,-2.44E-07
525,0.00934471,0.00933362,-5.84E-06,-5.30E-06,-3.28E-07,-2.08E-07
526,0.0093358,0.00932713,-6.49E-06,-5.57E-06,-2.67E-07,-1.65E-07
527,0.00932557,0.00932003,-7.11E-06,-5.76E-06,-1.95E-07,-1.13E-07
528,0.00931313,0.00931248,-7.55E-06,-5.87E-06,-1.10E-07,-5.48E-08
529,0.00930024,0.00930472,-7.76E-06,-5.88E-06,-1.97E-09,8.38E-09
530,0.00928957,0.00929708,-7.64E-06,-5.76E-06,1.20E-07,7.31E-08
531,0.0092811,0.00928992,-7.17E-06,-5.54E-06,2.20E-07,1.36E-07
532,0.00927308,0.00928346,-6.46E-06,-5.25E-06,2.87E-07,1.92E-07
533,0.0092655,0.00927762,-5.84E-06,-4.90E-06,3.48E-07,2.39E-07
534,0.00925881,0.00927251,-5.10E-06,-4.49E-06,4.09E-07,2.79E-07
535,0.00925476,0.00926829,-4.22E-06,-4.03E-06,4.66E-07,3.11E-07
536,0.00925205,0.00926511,-3.19E-06,-3.53E-06,4.95E-07,3.32E-07
537,0.00925066,0.00926298,-2.13E-06,-3.03E-06,5.03E-07,3.41E-07
538,0.00925192,0.00926165,-1.33E-06,-2.54E-06,4.87E-07,3.35E-07
539,0.00925495,0.00926073,-9.18E-07,-2.10E-06,4.44E-07,3.19E-07
540,0.0092571,0.00926011,-6.24E-07,-1.71E-06,3.83E-07,2.97E-07
541,0.00925924,0.00925975,-3.58E-07,-1.38E-06,3.36E-07,2.71E-07
542,0.00926228,0.00925962,-1.23E-07,-1.10E-06,2.79E-07,2.40E-07
543,0.00926531,0.0092595,-1.23E-07,-8.91E-07,2.08E-07,2.06E-07
544,0.00926834,0.00925929,-2.11E-07,-7.65E-07,1.26E-07,1.70E-07
545,0.0092696,0.00925896,-3.29E-07,-7.30E-07,3.54E-08,1.35E-07
546,0.00926733,0.00925846,-5.06E-07,-7.57E-07,-2.75E-08,1.03E-07
547,0.00926373,0.00925774,-7.12E-07,-7.99E-07,-4.13E-08,7.36E-08
548,0.00926013,0.00925694,-8.00E-07,-8.40E-07,-4.13E-08,4.82E-08
549,0.00925697,0.00925603,-9.18E-07,-8.87E-07,-4.71E-08,2.42E-08
550,0.00925293,0.00925493,-1.10E-06,-9.42E-07,-5.50E-08,2.49E-09
551,0.00924888,0.00925363,-1.30E-06,-9.83E-07,-4.13E-08,-1.60E-08
552,0.00924573,0.00925203,-1.60E-06,-1.00E-06,-1.96E-08,-3.12E-08
553,0.00924434,0.00925029,-1.74E-06,-1.00E-06,1.96E-09,-4.20E-08
554,0.00924427,0.00924875,-1.54E-06,-9.93E-07,7.86E-09,-5.10E-08
555,0.00924509,0.00924751,-1.24E-06,-9.91E-07,1.97E-09,-6.27E-08
556,0.00924547,0.00924644,-1.07E-06,-1.01E-06,-2.36E-08,-7.87E-08
557,0.00924585,0.0092455,-9.48E-07,-1.06E-06,-4.72E-08,-9.72E-08
558,0.00924578,0.00924475,-7.42E-07,-1.13E-06,-6.88E-08,-1.18E-07
559,0.0092444,0.00924425,-5.06E-07,-1.23E-06,-1.02E-07,-1.42E-07
560,0.00924345,0.00924395,-2.99E-07,-1.36E-06,-1.28E-07,-1.71E-07
561,0.00924427,0.00924356,-3.88E-07,-1.52E-06,-1.61E-07,-2.04E-07
562,0.00924509,0.00924288,-6.82E-07,-1.74E-06,-2.18E-07,-2.38E-07
563,0.00924414,0.00924172,-1.15E-06,-2.02E-06,-2.81E-07,-2.71E-07
564,0.00924275,0.0092401,-1.63E-06,-2.34E-06,-3.24E-07,-3.01E-07
565,0.0092418,0.00923797,-2.13E-06,-2.71E-06,-3.64E-07,-3.26E-07
566,0.0092413,0.00923514,-2.83E-06,-3.12E-06,-4.11E-07,-3.47E-07
567,0.00924123,0.00923163,-3.51E-06,-3.57E-06,-4.50E-07,-3.60E-07
568,0.00923852,0.00922746,-4.16E-06,-4.06E-06,-4.89E-07,-3.65E-07
569,0.00923403,0.00922266,-4.81E-06,-4.56E-06,-5.05E-07,-3.63E-07
570,0.00922778,0.0092172,-5.46E-06,-5.06E-06,-4.97E-07,-3.51E-07
571,0.00922108,0.00921127,-5.93E-06,-5.53E-06,-4.68E-07,-3.30E-07
572,0.00921395,0.00920487,-6.40E-06,-5.96E-06,-4.30E-07,-3.01E-07
573,0.00920327,0.00919797,-6.90E-06,-6.34E-06,-3.79E-07,-2.64E-07
574,0.00919171,0.00919071,-7.26E-06,-6.63E-06,-2.93E-07,-2.18E-07
575,0.00918104,0.00918307,-7.64E-06,-6.84E-06,-2.06E-07,-1.66E-07
576,0.00917214,0.00917511,-7.96E-06,-6.96E-06,-1.26E-07,-1.06E-07
577,0.00916323,0.00916697,-8.14E-06,-7.01E-06,-4.72E-08,-4.02E-08
578,0.00915521,0.0091588,-8.17E-06,-6.97E-06,3.54E-08,2.84E-08
579,0.00914674,0.00915072,-8.08E-06,-6.86E-06,1.12E-07,9.72E-08
