J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
286, 0.0194099, 0.0194489, -5.03679e-05, -5.29297e-05, 4.38864e-06, 3.89268e-06
287, 0.019376, 0.0194032, -4.57122e-05, -4.86982e-05, 4.23147e-06, 3.83846e-06
288, 0.0193377, 0.0193613, -4.19403e-05, -4.46533e-05, 4.04486e-06, 3.75137e-06
289, 0.019299, 0.0193228, -3.84632e-05, -4.07617e-05, 3.89163e-06, 3.64293e-06
290, 0.0192651, 0.0192878, -3.49862e-05, -3.70488e-05, 3.71287e-06, 3.51642e-06
291, 0.0192344, 0.0192565, -3.12732e-05, -3.35619e-05, 3.48695e-06, 3.37091e-06
292, 0.0192062, 0.019229, -2.75603e-05, -3.03008e-05, 3.26104e-06, 3.2021e-06
293, 0.0191808, 0.0192044, -2.45843e-05, -2.72913e-05, 3.00958e-06, 3.00931e-06
294, 0.0191557, 0.0191819, -2.24922e-05, -2.45449e-05, 2.74633e-06, 2.80291e-06
295, 0.019132, 0.0191613, -2.05766e-05, -2.20108e-05, 2.53417e-06, 2.59586e-06
296, 0.0191132, 0.0191431, -1.82783e-05, -1.96436e-05, 2.36719e-06, 2.39077e-06
297, 0.0191006, 0.019127, -1.60092e-05, -1.74492e-05, 2.19432e-06, 2.18371e-06
298, 0.0190914, 0.0191129, -1.40939e-05, -1.54553e-05, 1.99395e-06, 1.97639e-06
299, 0.019085, 0.0191006, -1.23259e-05, -1.36912e-05, 1.76408e-06, 1.773e-06
300, 0.019079, 0.0190899, -1.07052e-05, -1.21786e-05, 1.51263e-06, 1.5738e-06
301, 0.0190725, 0.0190807, -9.17291e-06, -1.08859e-05, 1.29263e-06, 1.38168e-06
302, 0.0190674, 0.019073, -7.69955e-06, -9.76029e-06, 1.12565e-06, 1.19872e-06
303, 0.0190635, 0.0190666, -6.43246e-06, -8.79182e-06, 9.68476e-07, 1.02244e-06
304, 0.0190589, 0.0190611, -5.54845e-06, -8.00604e-06, 7.8578e-07, 8.52314e-07
305, 0.0190537, 0.019056, -5.07695e-06, -7.40295e-06, 6.03083e-07, 6.91751e-07
306, 0.0190495, 0.0190512, -4.81196e-06, -6.96686e-06, 4.36099e-07, 5.45855e-07
307, 0.0190457, 0.0190463, -4.87082e-06, -6.69381e-06, 2.73047e-07, 4.18559e-07
308, 0.0190432, 0.0190411, -5.19479e-06, -6.56611e-06, 1.27695e-07, 3.13527e-07
309, 0.0190402, 0.0190355, -5.60743e-06, -6.56416e-06, 1.95371e-09, 2.30363e-07
310, 0.0190356, 0.0190295, -6.0495e-06, -6.67418e-06, -1.1002e-07, 1.66975e-07
311, 0.01903, 0.019023, -6.49157e-06, -6.85885e-06, -1.84667e-07, 1.23365e-07
312, 0.0190244, 0.019016, -6.96294e-06, -7.07298e-06, -2.1413e-07, 1.00448e-07
313, 0.0190193, 0.0190084, -7.55241e-06, -7.26747e-06, -1.94493e-07, 9.8484e-08
314, 0.0190119, 0.0190002, -8.23016e-06, -7.41282e-06, -1.45353e-07, 1.17738e-07
315, 0.019001, 0.0189914, -8.78982e-06, -7.47568e-06, -6.28581e-08, 1.58208e-07
316, 0.0189884, 0.0189823, -9.1436e-06, -7.43051e-06, 4.51754e-08, 2.17928e-07
317, 0.0189766, 0.0189729, -9.34986e-06, -7.25567e-06, 1.7484e-07, 2.9389e-07
318, 0.0189662, 0.0189637, -9.20246e-06, -6.94134e-06, 3.14323e-07, 3.83733e-07
319, 0.0189544, 0.018955, -8.76039e-06, -6.49932e-06, 4.42018e-07, 4.81695e-07
320, 0.0189404, 0.018947, -7.99435e-06, -5.9257e-06, 5.73628e-07, 5.81884e-07
321, 0.018926, 0.01894, -6.99225e-06, -5.20079e-06, 7.24908e-07, 6.77621e-07
322, 0.0189138, 0.0189342, -5.81369e-06, -4.32068e-06, 8.80104e-07, 7.64449e-07
323, 0.018906, 0.0189297, -4.51716e-06, -3.29719e-06, 1.02349e-06, 8.39885e-07
324, 0.0189, 0.0189267, -2.98483e-06, -2.15582e-06, 1.14137e-06, 9.02619e-07
325, 0.0188975, 0.0189253, -1.33465e-06, -9.18185e-07, 1.23763e-06, 9.49635e-07
326, 0.0188986, 0.0189255, 1.38705e-07, 3.66585e-07, 1.28477e-06, 9.79626e-07
327, 0.0189045, 0.0189271, 1.64149e-06, 1.65529e-06, 1.2887e-06, 9.9521e-07
328, 0.0189144, 0.0189304, 3.32122e-06, 2.89684e-06, 1.24156e-06, 9.9665e-07
329, 0.0189247, 0.0189354, 4.9714e-06, 4.05392e-06, 1.15708e-06, 9.81588e-07
330, 0.0189333, 0.018942, 6.5626e-06, 5.1226e-06, 1.06868e-06, 9.49762e-07
331, 0.0189436, 0.0189499, 7.97696e-06, 6.10877e-06, 9.86175e-07, 9.01174e-07
332, 0.0189566, 0.0189592, 9.21463e-06, 6.98886e-06, 8.80087e-07, 8.37393e-07
333, 0.0189683, 0.0189692, 1.00691e-05, 7.75304e-06, 7.64181e-07, 7.60778e-07
334, 0.018979, 0.0189798, 1.05701e-05, 8.42883e-06, 6.75784e-07, 6.76306e-07
335, 0.0189903, 0.0189904, 1.0629e-05, 9.02406e-06, 5.95235e-07, 5.89345e-07
336, 0.0190006, 0.0190008, 1.03639e-05, 9.52303e-06, 4.98974e-07, 5.06575e-07
337, 0.0190122, 0.019011, 1.02165e-05, 9.92575e-06, 4.0272e-07, 4.32317e-07
338, 0.0190257, 0.0190213, 1.02755e-05, 1.02204e-05, 2.94662e-07, 3.65918e-07
339, 0.0190382, 0.0190315, 1.02165e-05, 1.04051e-05, 1.84667e-07, 3.06328e-07
340, 0.0190486, 0.0190416, 1.01281e-05, 1.04935e-05, 8.84053e-08, 2.56038e-07
341, 0.0190571, 0.0190519, 1.02755e-05, 1.05112e-05, 1.7691e-08, 2.15701e-07
342, 0.0190639, 0.0190625, 1.057e-05, 1.04955e-05, -1.57207e-08, 1.82828e-07
343, 0.0190698, 0.0190733, 1.08058e-05, 1.04955e-05, 8.27842e-12, 1.55851e-07
344, 0.019078, 0.0190843, 1.10122e-05, 1.05387e-05, 4.32134e-08, 1.36075e-07
345, 0.0190874, 0.0190953, 1.09825e-05, 1.06114e-05, 7.26846e-08, 1.24549e-07
346, 0.0190969, 0.019106, 1.0747e-05, 1.07037e-05, 9.23293e-08, 1.23503e-07
347, 0.0191085, 0.0191166, 1.05407e-05, 1.08294e-05, 1.25733e-07, 1.34896e-07
348, 0.0191224, 0.0191269, 1.03345e-05, 1.09886e-05, 1.59128e-07, 1.59517e-07
349, 0.0191376, 0.0191372, 1.03343e-05, 1.11713e-05, 1.82697e-07, 1.9802e-07
350, 0.0191523, 0.0191479, 1.06291e-05, 1.13618e-05, 1.90569e-07, 2.47656e-07
351, 0.0191658, 0.0191589, 1.10121e-05, 1.15642e-05, 2.02341e-07, 3.03185e-07
352, 0.019177, 0.0191702, 1.13068e-05, 1.1794e-05, 2.29834e-07, 3.61988e-07
353, 0.0191869, 0.0191818, 1.16604e-05, 1.2073e-05, 2.78966e-07, 4.24721e-07
354, 0.0191963, 0.0191939, 1.21025e-05, 1.24285e-05, 3.55567e-07, 4.91382e-07
355, 0.0192036, 0.0192065, 1.2515e-05, 1.28862e-05, 4.57714e-07, 5.59745e-07
356, 0.0192121, 0.0192195, 1.30159e-05, 1.34815e-05, 5.95235e-07, 6.27584e-07
357, 0.0192234, 0.0192329, 1.34286e-05, 1.42103e-05, 7.28824e-07, 6.92019e-07
358, 0.019235, 0.0192467, 1.38409e-05, 1.50432e-05, 8.32934e-07, 7.53702e-07
359, 0.0192476, 0.0192612, 1.44597e-05, 1.59685e-05, 9.25271e-07, 8.12768e-07
360, 0.0192623, 0.0192764, 1.5167e-05, 1.69822e-05, 1.01368e-06, 8.68167e-07
361, 0.0192784, 0.0192924, 1.60805e-05, 1.80744e-05, 1.09225e-06, 9.22255e-07
362, 0.0192962, 0.0193099, 1.74064e-05, 1.92256e-05, 1.15117e-06, 9.75951e-07
363, 0.0193176, 0.0193291, 1.9263e-05, 2.04023e-05, 1.17672e-06, 1.0265e-06
364, 0.019339, 0.0193504, 2.12667e-05, 2.15515e-05, 1.14922e-06, 1.06946e-06
365, 0.01936, 0.0193735, 2.31231e-05, 2.26674e-05, 1.11582e-06, 1.10639e-06
366, 0.0193827, 0.0193984, 2.48911e-05, 2.37557e-05, 1.08832e-06, 1.14215e-06
367, 0.0194045, 0.0194249, 2.65119e-05, 2.48165e-05, 1.06082e-06, 1.17973e-06
368, 0.0194281, 0.019453, 2.80441e-05, 2.59068e-05, 1.09028e-06, 1.22099e-06
369, 0.0194574, 0.0194823, 2.93701e-05, 2.70678e-05, 1.16101e-06, 1.26538e-06
370, 0.0194925, 0.0195125, 3.01658e-05, 2.82838e-05, 1.21602e-06, 1.31437e-06
371, 0.0195311, 0.0195427, 3.02542e-05, 2.95234e-05, 1.23958e-06, 1.37527e-06
372, 0.0195702, 0.0195729, 3.01658e-05, 3.08062e-05, 1.28281e-06, 1.4583e-06
373, 0.0196084, 0.0196031, 3.01658e-05, 3.21754e-05, 1.36923e-06, 1.56543e-06
374, 0.0196452, 0.0196334, 3.0372e-05, 3.36645e-05, 1.48907e-06, 1.69508e-06
375, 0.019683, 0.019665, 3.15213e-05, 3.5297e-05, 1.63248e-06, 1.84478e-06
376, 0.0197189, 0.0196985, 3.34956e-05, 3.70552e-05, 1.75821e-06, 2.00311e-06
377, 0.0197487, 0.0197341, 3.56467e-05, 3.89411e-05, 1.88591e-06, 2.15975e-06
378, 0.0197714, 0.019772, 3.78566e-05, 4.10313e-05, 2.0902e-06, 2.31245e-06
379, 0.0197915, 0.0198125, 4.05088e-05, 4.3426e-05, 2.3947e-06, 2.46162e-06
380, 0.0198124, 0.0198561, 4.36616e-05, 4.61488e-05, 2.72277e-06, 2.60057e-06
381, 0.0198382, 0.0199034, 4.72272e-05, 4.91819e-05, 3.03316e-06, 2.72185e-06
382, 0.0198773, 0.0199544, 5.09991e-05, 5.24881e-05, 3.30621e-06, 2.82021e-06
383, 0.0199305, 0.0200088, 5.44173e-05, 5.59535e-05, 3.46533e-06, 2.89263e-06
384, 0.0199921, 0.0200664, 5.76587e-05, 5.9464e-05, 3.51052e-06, 2.9441e-06
385, 0.0200604, 0.020128, 6.15188e-05, 6.29706e-05, 3.50659e-06, 2.97645e-06
386, 0.0201388, 0.0201941, 6.61747e-05, 6.64477e-05, 3.47713e-06, 2.97946e-06
387, 0.0202251, 0.0202651, 7.10073e-05, 6.98148e-05, 3.36711e-06, 2.94043e-06
388, 0.0203168, 0.0203408, 7.56631e-05, 7.30032e-05, 3.18836e-06, 2.85753e-06
389, 0.0204102, 0.0204208, 7.99652e-05, 7.59676e-05, 2.9644e-06, 2.73377e-06
390, 0.0204992, 0.0205043, 8.35013e-05, 7.86864e-05, 2.71883e-06, 2.57294e-06
391, 0.0205838, 0.0205904, 8.61534e-05, 8.12167e-05, 2.53024e-06, 2.3854e-06
392, 0.0206715, 0.0206787, 8.82455e-05, 8.35878e-05, 2.37112e-06, 2.18188e-06
393, 0.0207641, 0.0207687, 9.00136e-05, 8.57232e-05, 2.13539e-06, 1.96946e-06
394, 0.0208566, 0.0208597, 9.10154e-05, 8.75325e-05, 1.80928e-06, 1.75271e-06
395, 0.0209474, 0.0209512, 9.1487e-05, 8.90117e-05, 1.47925e-06, 1.5412e-06
396, 0.0210377, 0.0210429, 9.16933e-05, 9.01884e-05, 1.17672e-06, 1.34135e-06
397, 0.0211298, 0.0211347, 9.17816e-05, 9.10823e-05, 8.93846e-07, 1.15721e-06
398, 0.0212228, 0.021227, 9.23709e-05, 9.17345e-05, 6.52216e-07, 9.90883e-07
399, 0.0213158, 0.0213203, 9.32255e-05, 9.21922e-05, 4.57722e-07, 8.3582e-07
400, 0.0214106, 0.0214138, 9.35497e-05, 9.25124e-05, 3.20218e-07, 6.89401e-07
401, 0.021504, 0.0215071, 9.33139e-05, 9.27383e-05, 2.25918e-07, 5.59221e-07
402, 0.0215974, 0.0216003, 9.3196e-05, 9.29328e-05, 1.94485e-07, 4.53663e-07
403, 0.0216922, 0.0216936, 9.33139e-05, 9.31234e-05, 1.90544e-07, 3.7181e-07
404, 0.0217869, 0.021787, 9.33729e-05, 9.33257e-05, 2.02333e-07, 3.10256e-07
405, 0.0218848, 0.0218803, 9.32845e-05, 9.35497e-05, 2.23948e-07, 2.68346e-07
406, 0.0219822, 0.0219733, 9.30193e-05, 9.3754e-05, 2.04303e-07, 2.44247e-07
407, 0.0220748, 0.0220664, 9.30488e-05, 9.39288e-05, 1.7484e-07, 2.35602e-07
408, 0.0221638, 0.0221598, 9.34023e-05, 9.41115e-05, 1.82688e-07, 2.35338e-07
409, 0.0222545, 0.0222537, 9.39327e-05, 9.43374e-05, 2.2591e-07, 2.37302e-07
410, 0.0223471, 0.022348, 9.43452e-05, 9.45889e-05, 2.51457e-07, 2.36123e-07
411, 0.0224383, 0.0224428, 9.47283e-05, 9.48423e-05, 2.53411e-07, 2.31278e-07
412, 0.0225291, 0.0225379, 9.51408e-05, 9.51075e-05, 2.65191e-07, 2.21062e-07
413, 0.0226181, 0.0226333, 9.54355e-05, 9.53982e-05, 2.9073e-07, 2.04037e-07
414, 0.0227115, 0.0227292, 9.58481e-05, 9.57262e-05, 3.28057e-07, 1.84261e-07
415, 0.0228116, 0.0228255, 9.62901e-05, 9.60425e-05, 3.16261e-07, 1.62389e-07
416, 0.022913, 0.0229222, 9.67026e-05, 9.62979e-05, 2.55373e-07, 1.36588e-07
417, 0.0230126, 0.0230192, 9.69678e-05, 9.64747e-05, 1.76794e-07, 1.06073e-07
418, 0.0231131, 0.0231163, 9.71151e-05, 9.65925e-05, 1.17868e-07, 7.32006e-08
419, 0.0232141, 0.0232136, 9.73508e-05, 9.66416e-05, 4.90993e-08, 3.82331e-08
420, 0.0233163, 0.0233113, 9.76454e-05, 9.66102e-05, -3.14332e-08, 2.54975e-10
421, 0.0234199, 0.0234092, 9.79401e-05, 9.65179e-05, -9.23293e-08, -4.04738e-08
422, 0.0235191, 0.023507, 9.77927e-05, 9.63646e-05, -1.53242e-07, -8.55249e-08
423, 0.0236143, 0.0236042, 9.72329e-05, 9.61603e-05, -2.0432e-07, -1.29658e-07
424, 0.0237091, 0.0237008, 9.65846e-05, 9.59285e-05, -2.31821e-07, -1.67113e-07
425, 0.0238038, 0.0237969, 9.61132e-05, 9.56869e-05, -2.41631e-07, -1.96448e-07
426, 0.0238986, 0.0238924, 9.54648e-05, 9.54158e-05, -2.71102e-07, -2.19628e-07
427, 0.0239938, 0.0239871, 9.46693e-05, 9.51113e-05, -3.0448e-07, -2.3233e-07
428, 0.0240872, 0.0240811, 9.40505e-05, 9.47911e-05, -3.20201e-07, -2.31281e-07
429, 0.0241784, 0.0241747, 9.35495e-05, 9.44434e-05, -3.4771e-07, -2.20935e-07
430, 0.0242701, 0.0242679, 9.32253e-05, 9.40976e-05, -3.45732e-07, -2.03384e-07
431, 0.0243618, 0.0243611, 9.32253e-05, 9.37912e-05, -3.06451e-07, -1.79808e-07
432, 0.0244543, 0.0244545, 9.33434e-05, 9.3528e-05, -2.63229e-07, -1.53874e-07
433, 0.0245451, 0.0245475, 9.30486e-05, 9.32981e-05, -2.29842e-07, -1.28205e-07
434, 0.0246341, 0.0246403, 9.27836e-05, 9.31567e-05, -1.4142e-07, -9.89989e-08
435, 0.0247271, 0.0247331, 9.28424e-05, 9.3141e-05, -1.57042e-08, -6.69139e-08
436, 0.0248232, 0.0248259, 9.27245e-05, 9.32039e-05, 6.28663e-08, -3.65305e-08
437, 0.0249175, 0.0249185, 9.26067e-05, 9.33139e-05, 1.1002e-07, -4.70546e-09
438, 0.0250127, 0.0250111, 9.26362e-05, 9.34632e-05, 1.49318e-07, 2.82962e-08
439, 0.0251092, 0.0251037, 9.26362e-05, 9.36204e-05, 1.57182e-07, 5.86797e-08
440, 0.0251995, 0.0251964, 9.26656e-05, 9.37638e-05, 1.43407e-07, 8.68362e-08
441, 0.0252903, 0.0252897, 9.33435e-05, 9.39308e-05, 1.66992e-07, 1.13815e-07
442, 0.0253864, 0.0253842, 9.44337e-05, 9.41076e-05, 1.76794e-07, 1.30315e-07
443, 0.0254781, 0.0254792, 9.49935e-05, 9.42431e-05, 1.35551e-07, 1.30313e-07
444, 0.0255675, 0.0255744, 9.51998e-05, 9.43728e-05, 1.29665e-07, 1.21145e-07
445, 0.0256596, 0.0256698, 9.5465e-05, 9.45221e-05, 1.49293e-07, 1.06869e-07
446, 0.0257513, 0.0257654, 9.5583e-05, 9.46714e-05, 1.49301e-07, 8.74858e-08
447, 0.0258443, 0.0258609, 9.54945e-05, 9.48305e-05, 1.5912e-07, 6.66601e-08
448, 0.0259452, 0.0259565, 9.55534e-05, 9.50053e-05, 1.7484e-07, 4.67538e-08
449, 0.0260506, 0.0260519, 9.54355e-05, 9.51114e-05, 1.06071e-07, 2.55367e-08
450, 0.026152, 0.0261468, 9.48757e-05, 9.50957e-05, -1.5729e-08, 6.67848e-09
451, 0.0262512, 0.0262414, 9.46694e-05, 9.5021e-05, -7.46548e-08, -2.6204e-09
452, 0.0263495, 0.0263363, 9.48461e-05, 9.49169e-05, -1.04109e-07, -6.94284e-09
453, 0.0264464, 0.0264312, 9.48757e-05, 9.47755e-05, -1.41437e-07, -1.16571e-08
454, 0.0265416, 0.0265262, 9.5023e-05, 9.46203e-05, -1.55204e-07, -1.5718e-08
455, 0.0266329, 0.0266215, 9.52882e-05, 9.44651e-05, -1.55187e-07, -2.13489e-08
456, 0.0267219, 0.0267164, 9.49346e-05, 9.43138e-05, -1.51263e-07, -3.01241e-08
457, 0.0268095, 0.0268106, 9.41978e-05, 9.42077e-05, -1.0608e-07, -3.23493e-08
458, 0.0268981, 0.0269045, 9.38737e-05, 9.42038e-05, -3.93225e-09, -2.14775e-08
459, 0.0269902, 0.0269981, 9.36382e-05, 9.42686e-05, 6.48283e-08, -5.10668e-09
460, 0.0270828, 0.0270915, 9.33435e-05, 9.43472e-05, 7.85788e-08, 1.32273e-08
461, 0.0271766, 0.0271847, 9.32549e-05, 9.44356e-05, 8.83887e-08, 3.39189e-08
462, 0.0272736, 0.0272779, 9.31667e-05, 9.45103e-05, 7.46548e-08, 5.22545e-08
463, 0.0273693, 0.0273712, 9.32845e-05, 9.45535e-05, 4.32134e-08, 6.57423e-08
464, 0.0274636, 0.027465, 9.38443e-05, 9.46262e-05, 7.26928e-08, 7.07182e-08
465, 0.0275601, 0.0275598, 9.48167e-05, 9.47735e-05, 1.47348e-07, 5.77525e-08
466, 0.0276557, 0.0276555, 9.56419e-05, 9.49444e-05, 1.70908e-07, 1.61059e-08
467, 0.0277496, 0.0277515, 9.60248e-05, 9.51153e-05, 1.709e-07, -5.40918e-08
468, 0.0278453, 0.0278477, 9.62015e-05, 9.52843e-05, 1.68938e-07, -1.49172e-07
469, 0.0279391, 0.0279438, 9.61428e-05, 9.54041e-05, 1.1983e-07, -2.68611e-07
470, 0.0280321, 0.0280398, 9.59364e-05, 9.54512e-05, 4.71291e-08, -4.09661e-07
471, 0.0281295, 0.0281358, 9.60249e-05, 9.53746e-05, -7.66251e-08, -5.71402e-07
472, 0.0282318, 0.0282322, 9.6408e-05, 9.5074e-05, -3.00565e-07, -7.60778e-07
473, 0.0283327, 0.0283286, 9.64373e-05, 9.44454e-05, -6.2863e-07, -9.8342e-07
474, 0.0284306, 0.0284249, 9.62016e-05, 9.34573e-05, -9.88137e-07, -1.23422e-06
475, 0.0285258, 0.0285207, 9.58775e-05, 9.21096e-05, -1.34763e-06, -1.50977e-06
476, 0.0286188, 0.0286158, 9.50524e-05, 9.04065e-05, -1.70319e-06, -1.80902e-06
477, 0.0287127, 0.0287097, 9.38736e-05, 8.83654e-05, -2.04109e-06, -2.12517e-06
478, 0.0288096, 0.0288018, 9.21351e-05, 8.59825e-05, -2.3829e-06, -2.45337e-06
479, 0.0289097, 0.0288911, 8.93358e-05, 8.32145e-05, -2.76796e-06, -2.78536e-06
480, 0.0290067, 0.0289765, 8.53873e-05, 8.00222e-05, -3.19228e-06, -3.10636e-06
481, 0.0290988, 0.0290573, 8.08198e-05, 7.64312e-05, -3.59105e-06, -3.4009e-06
482, 0.0291878, 0.0291331, 7.58104e-05, 7.24688e-05, -3.96235e-06, -3.66086e-06
483, 0.029271, 0.0292038, 7.06537e-05, 6.81489e-05, -4.3199e-06, -3.88141e-06
484, 0.0293472, 0.0292693, 6.55264e-05, 6.35265e-05, -4.62241e-06, -4.06096e-06
485, 0.0294141, 0.0293295, 6.01929e-05, 5.86507e-05, -4.87582e-06, -4.2011e-06
486, 0.0294696, 0.029384, 5.45056e-05, 5.35942e-05, -5.05655e-06, -4.30011e-06
487, 0.0295126, 0.0294325, 4.85239e-05, 4.84787e-05, -5.11549e-06, -4.35302e-06
488, 0.029545, 0.0294751, 4.25716e-05, 4.34319e-05, -5.04674e-06, -4.35537e-06
489, 0.0295678, 0.0295119, 3.67664e-05, 3.85443e-05, -4.88762e-06, -4.30823e-06
490, 0.0295856, 0.029543, 3.10791e-05, 3.38885e-05, -4.6558e-06, -4.21341e-06
491, 0.0296017, 0.0295687, 2.57163e-05, 2.9492e-05, -4.3965e-06, -4.0721e-06
492, 0.0296156, 0.0295894, 2.07363e-05, 2.53489e-05, -4.14309e-06, -3.88875e-06
493, 0.0296272, 0.0296057, 1.62868e-05, 2.14808e-05, -3.86806e-06, -3.66729e-06
494, 0.0296375, 0.0296183, 1.26034e-05, 1.79193e-05, -3.56159e-06, -3.41466e-06
495, 0.0296452, 0.029628, 9.68613e-06, 1.46916e-05, -3.22765e-06, -3.14238e-06
496, 0.0296503, 0.0296355, 7.50547e-06, 1.18077e-05, -2.88387e-06, -2.86212e-06
497, 0.029654, 0.0296415, 5.97338e-06, 9.26766e-06, -2.54007e-06, -2.58329e-06
498, 0.0296568, 0.0296462, 4.70616e-06, 7.06746e-06, -2.20021e-06, -2.31351e-06
499, 0.0296583, 0.0296496, 3.38008e-06, 5.19531e-06, -1.87215e-06, -2.05603e-06
500, 0.0296584, 0.0296517, 2.17197e-06, 3.6414e-06, -1.55391e-06, -1.81047e-06
501, 0.0296586, 0.0296528, 1.0817e-06, 2.37429e-06, -1.2671e-06, -1.57905e-06
502, 0.0296579, 0.0296529, 1.09151e-07, 1.34293e-06, -1.03136e-06, -1.36401e-06
503, 0.0296576, 0.0296522, -6.86447e-07, 5.00166e-07, -8.42768e-07, -1.16795e-06
504, 0.0296574, 0.0296509, -1.33465e-06, -2.05073e-07, -7.05239e-07, -9.92326e-07
505, 0.0296562, 0.029649, -1.92399e-06, -8.14084e-07, -6.0901e-07, -8.37787e-07
506, 0.0296524, 0.0296466, -2.36593e-06, -1.34843e-06, -5.34347e-07, -7.04334e-07
507, 0.0296481, 0.029644, -2.57231e-06, -1.80812e-06, -4.59684e-07, -5.91704e-07
508, 0.0296434, 0.0296413, -2.71971e-06, -2.20494e-06, -3.96826e-07, -4.99896e-07
509, 0.0296392, 0.0296384, -2.86698e-06, -2.54087e-06, -3.3593e-07, -4.26423e-07
510, 0.0296349, 0.0296355, -2.9554e-06, -2.82769e-06, -2.86814e-07, -3.67489e-07
511, 0.0296302, 0.0296324, -3.07312e-06, -3.07716e-06, -2.49479e-07, -3.19686e-07
512, 0.0296251, 0.0296293, -3.16178e-06, -3.29915e-06, -2.21986e-07, -2.79611e-07
513, 0.0296213, 0.029626, -3.30905e-06, -3.49755e-06, -1.98401e-07, -2.44772e-07
514, 0.0296197, 0.0296224, -3.51518e-06, -3.68026e-06, -1.82705e-07, -2.13077e-07
515, 0.0296177, 0.0296187, -3.78042e-06, -3.85705e-06, -1.76794e-07, -1.8361e-07
516, 0.0296156, 0.0296147, -3.95725e-06, -4.02206e-06, -1.65006e-07, -1.55191e-07
517, 0.0296136, 0.0296105, -4.19306e-06, -4.16939e-06, -1.47339e-07, -1.28343e-07
518, 0.0296115, 0.0296061, -4.42863e-06, -4.29512e-06, -1.25724e-07, -1.0228e-07
519, 0.0296099, 0.0296014, -4.66444e-06, -4.39924e-06, -1.04126e-07, -7.6874e-08
520, 0.0296066, 0.0295965, -4.9e-06, -4.48566e-06, -8.64185e-08, -5.15978e-08
521, 0.0295997, 0.0295914, -5.1065e-06, -4.54459e-06, -5.89258e-08, -2.59302e-08
522, 0.0295914, 0.0295862, -5.22422e-06, -4.56227e-06, -1.76827e-08, 2.63806e-10
523, 0.0295841, 0.029581, -5.19479e-06, -4.53281e-06, 2.94629e-08, 2.67178e-08
524, 0.0295763, 0.0295759, -5.07707e-06, -4.46602e-06, 6.67903e-08, 5.22551e-08
525, 0.0295685, 0.0295711, -4.84126e-06, -4.36188e-06, 1.04134e-07, 7.58298e-08
526, 0.0295603, 0.0295664, -4.63501e-06, -4.23027e-06, 1.3161e-07, 9.63917e-08
527, 0.0295516, 0.029562, -4.45805e-06, -4.07312e-06, 1.57158e-07, 1.14465e-07
528, 0.0295447, 0.0295578, -4.19294e-06, -3.8865e-06, 1.86612e-07, 1.31227e-07
529, 0.0295413, 0.029554, -3.78042e-06, -3.6763e-06, 2.10206e-07, 1.46025e-07
530, 0.0295397, 0.0295507, -3.33848e-06, -3.45628e-06, 2.20016e-07, 1.57551e-07
531, 0.0295395, 0.0295477, -2.9554e-06, -3.23823e-06, 2.18054e-07, 1.6554e-07
532, 0.029541, 0.0295451, -2.63105e-06, -3.03195e-06, 2.06282e-07, 1.7091e-07
533, 0.029542, 0.0295426, -2.45447e-06, -2.84924e-06, 1.82705e-07, 1.73658e-07
534, 0.0295431, 0.0295403, -2.30707e-06, -2.68227e-06, 1.66976e-07, 1.751e-07
535, 0.0295437, 0.0295382, -2.10082e-06, -2.51726e-06, 1.65006e-07, 1.75231e-07
536, 0.0295429, 0.0295363, -1.95342e-06, -2.35421e-06, 1.63052e-07, 1.72874e-07
537, 0.0295413, 0.0295343, -1.92399e-06, -2.19901e-06, 1.55196e-07, 1.68159e-07
538, 0.0295397, 0.0295324, -1.92399e-06, -2.0497e-06, 1.4931e-07, 1.62135e-07
539, 0.0295368, 0.0295304, -1.98285e-06, -1.90237e-06, 1.47339e-07, 1.55325e-07
540, 0.0295317, 0.0295283, -2.10069e-06, -1.75701e-06, 1.45353e-07, 1.48645e-07
541, 0.0295257, 0.0295262, -2.13037e-06, -1.60378e-06, 1.53234e-07, 1.43011e-07
542, 0.0295201, 0.0295242, -1.98297e-06, -1.44465e-06, 1.59128e-07, 1.37512e-07
543, 0.0295154, 0.0295225, -1.74716e-06, -1.29339e-06, 1.51263e-07, 1.29786e-07
544, 0.0295125, 0.029521, -1.45249e-06, -1.15392e-06, 1.39467e-07, 1.19309e-07
545, 0.0295109, 0.0295199, -1.09884e-06, -1.02426e-06, 1.29657e-07, 1.06475e-07
546, 0.0295097, 0.0295192, -7.45306e-07, -9.08358e-07, 1.15906e-07, 9.08888e-08
547, 0.0295094, 0.0295187, -4.5076e-07, -8.02279e-07, 1.0608e-07, 7.21608e-08
548, 0.02951, 0.0295186, -1.55965e-07, -7.04072e-07, 9.82069e-08, 5.13395e-08
549, 0.0295133, 0.0295186, 7.98454e-08, -6.19582e-07, 8.44896e-08, 2.84204e-08
550, 0.0295175, 0.0295188, 1.68135e-07, -5.70466e-07, 4.91159e-08, 4.32189e-09
551, 0.0295212, 0.029519, 1.38581e-07, -5.64572e-07, 5.89424e-09, -1.92517e-08
552, 0.0295249, 0.029519, 2.08616e-08, -6.01891e-07, -3.73191e-08, -4.13833e-08
553, 0.0295286, 0.0295188, -1.85395e-07, -6.86372e-07, -8.44813e-08, -6.19452e-08
554, 0.0295301, 0.0295184, -3.91652e-07, -8.19953e-07, -1.33581e-07, -8.06738e-08
