J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
629,0.00894948,0.00894909,-5.00E-06,-4.63E-06,-1.09E-07,-2.43E-07
630,0.00894457,0.00894379,-5.30E-06,-4.79E-06,-1.58E-07,-1.88E-07
631,0.00893967,0.00893864,-5.15E-06,-4.96E-06,-1.69E-07,-9.14E-08
632,0.00893388,0.00893359,-5.05E-06,-5.10E-06,-1.36E-07,1.50E-08
633,0.00892677,0.00892844,-5.15E-06,-5.12E-06,-2.73E-08,1.42E-07
634,0.00892186,0.00892309,-5.35E-06,-4.98E-06,1.47E-07,3.08E-07
635,0.00891873,0.00891774,-5.35E-06,-4.71E-06,2.67E-07,5.20E-07
636,0.00891338,0.00891259,-5.15E-06,-4.38E-06,3.28E-07,7.48E-07
637,0.00890759,0.00890799,-4.61E-06,-3.95E-06,4.26E-07,9.66E-07
638,0.00890136,0.00890431,-3.68E-06,-3.40E-06,5.57E-07,1.13E-06
639,0.00889646,0.00890142,-2.89E-06,-2.71E-06,6.88E-07,1.20E-06
640,0.00889332,0.00889922,-2.20E-06,-1.97E-06,7.42E-07,1.20E-06
641,0.0088924,0.008898,-1.22E-06,-1.23E-06,7.37E-07,1.12E-06
642,0.00889368,0.00889786,-1.39E-07,-5.98E-07,6.33E-07,9.47E-07
643,0.00889585,0.0088987,8.43E-07,-1.61E-07,4.37E-07,6.73E-07
644,0.0088989,0.00890003,1.33E-06,7.33E-08,2.35E-07,3.07E-07
645,0.0089024,0.00890151,1.48E-06,8.97E-08,1.64E-08,-1.01E-07
646,0.00890634,0.0089026,1.09E-06,-1.67E-07,-2.57E-07,-5.17E-07
647,0.00890895,0.00890286,2.54E-07,-7.07E-07,-5.40E-07,-8.86E-07
648,0.00890846,0.00890208,-7.78E-07,-1.48E-06,-7.75E-07,-1.16E-06
649,0.00890666,0.00890002,-2.06E-06,-2.37E-06,-8.90E-07,-1.34E-06
650,0.00890219,0.00889649,-3.53E-06,-3.30E-06,-9.28E-07,-1.40E-06
651,0.00889596,0.00889149,-5.00E-06,-4.14E-06,-8.41E-07,-1.32E-06
652,0.00888885,0.00888536,-6.13E-06,-4.82E-06,-6.77E-07,-1.09E-06
653,0.00888041,0.00887869,-6.67E-06,-5.29E-06,-4.75E-07,-7.56E-07
654,0.00887064,0.00887182,-6.87E-06,-5.51E-06,-2.18E-07,-3.60E-07
655,0.00886131,0.00886534,-6.48E-06,-5.44E-06,7.10E-08,5.19E-08
656,0.00885375,0.0088595,-5.84E-06,-5.08E-06,3.55E-07,4.24E-07
657,0.00884841,0.00885445,-5.05E-06,-4.51E-06,5.79E-07,7.31E-07
658,0.00884483,0.00885043,-4.02E-06,-3.81E-06,6.93E-07,9.59E-07
659,0.00884391,0.00884754,-2.89E-06,-3.09E-06,7.20E-07,1.09E-06
660,0.00884342,0.00884573,-1.81E-06,-2.44E-06,6.50E-07,1.10E-06
661,0.00884338,0.00884481,-9.25E-07,-1.89E-06,5.51E-07,1.00E-06
662,0.00884422,0.00884437,-4.34E-07,-1.45E-06,4.37E-07,8.17E-07
663,0.00884463,0.00884399,-3.85E-07,-1.17E-06,2.89E-07,5.88E-07
664,0.00884503,0.00884336,-6.31E-07,-1.04E-06,1.26E-07,3.58E-07
665,0.00884543,0.00884248,-8.76E-07,-1.07E-06,-3.27E-08,1.58E-07
666,0.0088445,0.00884136,-1.12E-06,-1.24E-06,-1.64E-07,-5.46E-09
667,0.00884137,0.00883994,-1.42E-06,-1.46E-06,-2.24E-07,-1.31E-07
668,0.00883823,0.00883818,-1.76E-06,-1.66E-06,-2.02E-07,-2.12E-07
669,0.00883554,0.00883608,-2.10E-06,-1.81E-06,-1.47E-07,-2.39E-07
670,0.00883329,0.00883368,-2.40E-06,-1.91E-06,-1.04E-07,-2.16E-07
671,0.00883147,0.00883123,-2.45E-06,-1.98E-06,-6.55E-08,-1.53E-07
672,0.00882878,0.00882903,-2.20E-06,-2.01E-06,-3.27E-08,-7.92E-08
673,0.00882609,0.00882707,-1.96E-06,-2.00E-06,1.63E-08,-3.41E-08
674,0.00882383,0.00882526,-1.81E-06,-1.94E-06,6.01E-08,-3.28E-08
675,0.00882247,0.00882355,-1.71E-06,-1.85E-06,8.73E-08,-7.23E-08
676,0.00882154,0.00882184,-1.71E-06,-1.78E-06,7.10E-08,-1.47E-07
677,0.00882062,0.00882022,-1.61E-06,-1.80E-06,-2.19E-08,-2.51E-07
678,0.00881925,0.00881866,-1.56E-06,-1.94E-06,-1.42E-07,-3.85E-07
679,0.00881788,0.00881705,-1.61E-06,-2.20E-06,-2.62E-07,-5.44E-07
680,0.00881607,0.00881524,-1.81E-06,-2.57E-06,-3.66E-07,-7.15E-07
681,0.00881426,0.00881284,-2.40E-06,-3.02E-06,-4.48E-07,-8.75E-07
682,0.00881201,0.0088096,-3.23E-06,-3.53E-06,-5.18E-07,-9.82E-07
683,0.00880932,0.00880544,-4.17E-06,-4.11E-06,-5.79E-07,-1.02E-06
684,0.00880618,0.00880043,-5.00E-06,-4.71E-06,-5.95E-07,-9.85E-07
685,0.00879995,0.00879469,-5.74E-06,-5.28E-06,-5.68E-07,-8.99E-07
686,0.00879151,0.00878841,-6.28E-06,-5.73E-06,-4.53E-07,-7.68E-07
687,0.00878174,0.00878164,-6.77E-06,-6.02E-06,-2.89E-07,-5.99E-07
688,0.00877286,0.00877468,-6.97E-06,-6.14E-06,-1.26E-07,-3.93E-07
689,0.00876442,0.00876776,-6.92E-06,-6.17E-06,-2.18E-08,-1.75E-07
690,0.00875774,0.00876128,-6.48E-06,-6.09E-06,7.64E-08,3.96E-08
691,0.00875107,0.00875544,-5.84E-06,-5.93E-06,1.58E-07,2.22E-07
692,0.00874661,0.00875015,-5.30E-06,-5.68E-06,2.46E-07,3.63E-07
693,0.00874391,0.00874495,-5.20E-06,-5.41E-06,2.78E-07,4.76E-07
694,0.00874166,0.00873989,-5.05E-06,-5.12E-06,2.89E-07,5.92E-07
695,0.00873897,0.00873504,-4.86E-06,-4.84E-06,2.78E-07,6.96E-07
696,0.00873406,0.00873048,-4.56E-06,-4.57E-06,2.73E-07,7.76E-07
697,0.00872606,0.00872602,-4.46E-06,-4.24E-06,3.28E-07,8.30E-07
698,0.00871895,0.0087217,-4.31E-06,-3.80E-06,4.42E-07,8.73E-07
699,0.00871404,0.00871773,-3.97E-06,-3.31E-06,4.91E-07,9.03E-07
700,0.00871003,0.00871435,-3.38E-06,-2.82E-06,4.80E-07,9.13E-07
701,0.00870645,0.008712,-2.35E-06,-2.37E-06,4.58E-07,8.88E-07
702,0.00870508,0.00871078,-1.22E-06,-1.91E-06,4.53E-07,7.98E-07
703,0.00870592,0.00871015,-6.31E-07,-1.50E-06,4.09E-07,6.37E-07
704,0.00870853,0.00870962,-5.32E-07,-1.19E-06,3.17E-07,4.50E-07
705,0.00871292,0.00870918,-4.34E-07,-1.01E-06,1.75E-07,2.69E-07
706,0.00871508,0.0087088,-3.85E-07,-1.05E-06,-3.28E-08,9.28E-08
707,0.00871328,0.00870817,-6.31E-07,-1.25E-06,-2.02E-07,-8.19E-08
708,0.00870925,0.00870704,-1.12E-06,-1.50E-06,-2.57E-07,-2.35E-07
709,0.00870612,0.00870523,-1.81E-06,-1.75E-06,-2.46E-07,-3.48E-07
710,0.00870298,0.00870259,-2.64E-06,-2.00E-06,-2.46E-07,-4.04E-07
711,0.0086994,0.00869955,-3.04E-06,-2.24E-06,-2.46E-07,-3.86E-07
712,0.00869582,0.00869661,-2.94E-06,-2.44E-06,-2.02E-07,-3.21E-07
713,0.00869225,0.00869387,-2.74E-06,-2.58E-06,-1.36E-07,-2.48E-07
714,0.00868911,0.00869122,-2.64E-06,-2.63E-06,-4.91E-08,-1.81E-07
 ,,,,,,
