J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
287, 0.019204, 0.0192492, -4.87162e-05, -5.05293e-05, 4.49464e-06, 4.02056e-06
288, 0.0191649, 0.0192057, -4.34712e-05, -4.61624e-05, 4.36695e-06, 3.95927e-06
289, 0.019128, 0.0191669, -3.8786e-05, -4.1931e-05, 4.23139e-06, 3.86131e-06
290, 0.0190959, 0.0191323, -3.46015e-05, -3.78764e-05, 4.0546e-06, 3.73506e-06
291, 0.01907, 0.0191018, -3.05058e-05, -3.403e-05, 3.84639e-06, 3.58615e-06
292, 0.0190499, 0.0190753, -2.65278e-05, -3.04213e-05, 3.60869e-06, 3.41512e-06
293, 0.0190311, 0.0190521, -2.31391e-05, -2.71014e-05, 3.3199e-06, 3.22483e-06
294, 0.0190123, 0.0190314, -2.07524e-05, -2.41096e-05, 2.99185e-06, 3.02367e-06
295, 0.0189948, 0.0190127, -1.87191e-05, -2.14321e-05, 2.67753e-06, 2.82382e-06
296, 0.0189808, 0.018996, -1.66566e-05, -1.90158e-05, 2.41626e-06, 2.62894e-06
297, 0.0189691, 0.0189813, -1.46824e-05, -1.68136e-05, 2.20215e-06, 2.43905e-06
298, 0.0189578, 0.0189683, -1.30321e-05, -1.47922e-05, 2.0214e-06, 2.25544e-06
299, 0.0189456, 0.0189566, -1.17355e-05, -1.29398e-05, 1.85247e-06, 2.08034e-06
300, 0.0189365, 0.0189459, -1.06748e-05, -1.12405e-05, 1.69923e-06, 1.91638e-06
301, 0.0189301, 0.0189362, -9.64341e-06, -9.669e-06, 1.57154e-06, 1.76695e-06
302, 0.0189232, 0.0189277, -8.55327e-06, -8.1721e-06, 1.4969e-06, 1.63415e-06
303, 0.018915, 0.0189205, -7.22719e-06, -6.72825e-06, 1.44386e-06, 1.51629e-06
304, 0.0189077, 0.0189147, -5.75371e-06, -5.34527e-06, 1.38298e-06, 1.40732e-06
305, 0.0189004, 0.0189104, -4.28048e-06, -4.0448e-06, 1.30047e-06, 1.30177e-06
306, 0.018894, 0.0189077, -2.71872e-06, -2.82489e-06, 1.21992e-06, 1.19726e-06
307, 0.0188898, 0.0189067, -1.03936e-06, -1.67569e-06, 1.14919e-06, 1.09236e-06
308, 0.0188864, 0.0189071, 4.33996e-07, -5.97214e-07, 1.07848e-06, 9.85361e-07
309, 0.018884, 0.0189088, 1.70109e-06, 4.02679e-07, 9.99893e-07, 8.75878e-07
310, 0.0188864, 0.0189117, 2.93876e-06, 1.31222e-06, 9.09542e-07, 7.62073e-07
311, 0.0188945, 0.0189158, 4.08801e-06, 2.09407e-06, 7.81847e-07, 6.43814e-07
312, 0.0189049, 0.0189207, 4.82462e-06, 2.71286e-06, 6.18787e-07, 5.23589e-07
313, 0.018917, 0.0189259, 5.26669e-06, 3.16663e-06, 4.53773e-07, 4.06771e-07
314, 0.01893, 0.0189314, 5.50238e-06, 3.44557e-06, 2.78941e-07, 2.96108e-07
315, 0.0189431, 0.0189369, 5.50238e-06, 3.53988e-06, 9.43078e-08, 1.92909e-07
316, 0.0189556, 0.0189423, 5.35498e-06, 3.46917e-06, -7.0706e-08, 9.91402e-08
317, 0.0189673, 0.0189474, 5.08986e-06, 3.25899e-06, -2.10181e-07, 1.68963e-08
318, 0.0189764, 0.0189519, 4.50052e-06, 2.92896e-06, -3.30028e-07, -5.23831e-08
319, 0.0189801, 0.0189554, 3.5281e-06, 2.50857e-06, -4.20395e-07, -1.04899e-07
320, 0.0189794, 0.0189579, 2.52612e-06, 2.05676e-06, -4.51811e-07, -1.37115e-07
321, 0.0189765, 0.0189594, 1.46541e-06, 1.61673e-06, -4.40031e-07, -1.49294e-07
322, 0.0189723, 0.0189598, 3.75261e-07, 1.21795e-06, -3.9878e-07, -1.40519e-07
323, 0.0189667, 0.0189591, -6.26594e-07, 8.89889e-07, -3.28057e-07, -1.10136e-07
324, 0.0189603, 0.0189577, -1.45162e-06, 6.56123e-07, -2.33766e-07, -6.03718e-08
325, 0.0189539, 0.0189557, -2.01166e-06, 5.26475e-07, -1.29648e-07, 5.50074e-09
326, 0.0189475, 0.0189535, -2.21791e-06, 5.2058e-07, -5.89424e-09, 8.3686e-08
327, 0.0189428, 0.0189515, -1.95255e-06, 6.56131e-07, 1.35551e-07, 1.69861e-07
328, 0.018939, 0.0189502, -1.33378e-06, 9.27225e-07, 2.71094e-07, 2.57735e-07
329, 0.0189357, 0.0189497, -4.79321e-07, 1.33779e-06, 4.10568e-07, 3.42729e-07
330, 0.0189337, 0.0189503, 5.81518e-07, 1.88784e-06, 5.50043e-07, 4.21438e-07
331, 0.0189339, 0.0189521, 1.84849e-06, 2.5636e-06, 6.75759e-07, 4.90323e-07
332, 0.0189371, 0.0189553, 3.14514e-06, 3.3415e-06, 7.77907e-07, 5.46638e-07
333, 0.0189431, 0.0189597, 4.41211e-06, 4.18425e-06, 8.42752e-07, 5.90116e-07
334, 0.0189508, 0.0189652, 5.56136e-06, 5.05648e-06, 8.72223e-07, 6.19976e-07
335, 0.0189594, 0.0189718, 6.59252e-06, 5.92279e-06, 8.66312e-07, 6.37e-07
336, 0.0189693, 0.0189795, 7.62393e-06, 6.75767e-06, 8.34879e-07, 6.43025e-07
337, 0.018981, 0.0189881, 8.62591e-06, 7.53952e-06, 7.81847e-07, 6.37656e-07
338, 0.0189945, 0.0189976, 9.5098e-06, 8.24474e-06, 7.05222e-07, 6.21809e-07
339, 0.0190075, 0.0190078, 1.0217e-05, 8.85569e-06, 6.10948e-07, 5.98499e-07
340, 0.0190201, 0.0190184, 1.06296e-05, 9.37822e-06, 5.22534e-07, 5.70473e-07
341, 0.0190309, 0.0190293, 1.08654e-05, 9.82021e-06, 4.41993e-07, 5.41399e-07
342, 0.0190417, 0.0190404, 1.10421e-05, 1.02111e-05, 3.90915e-07, 5.14288e-07
343, 0.0190534, 0.0190515, 1.11894e-05, 1.05726e-05, 3.61469e-07, 4.90322e-07
344, 0.0190651, 0.0190628, 1.12484e-05, 1.09026e-05, 3.30036e-07, 4.70285e-07
345, 0.0190763, 0.0190739, 1.11599e-05, 1.1215e-05, 3.12337e-07, 4.5601e-07
346, 0.0190871, 0.019085, 1.10127e-05, 1.15411e-05, 3.26104e-07, 4.49987e-07
347, 0.0190966, 0.0190959, 1.09831e-05, 1.18986e-05, 3.57529e-07, 4.52999e-07
348, 0.0191061, 0.019107, 1.1042e-05, 1.23052e-05, 4.06636e-07, 4.63738e-07
349, 0.0191164, 0.0191184, 1.14251e-05, 1.27708e-05, 4.65562e-07, 4.81812e-07
350, 0.0191272, 0.0191304, 1.20146e-05, 1.32776e-05, 5.06822e-07, 5.03814e-07
351, 0.019138, 0.019143, 1.25745e-05, 1.38119e-05, 5.34323e-07, 5.2778e-07
352, 0.0191484, 0.0191563, 1.3311e-05, 1.43797e-05, 5.67718e-07, 5.54626e-07
353, 0.0191597, 0.0191707, 1.44014e-05, 1.49946e-05, 6.14888e-07, 5.81999e-07
354, 0.0191722, 0.0191863, 1.55799e-05, 1.56507e-05, 6.56123e-07, 6.04523e-07
355, 0.0191857, 0.019203, 1.67292e-05, 1.63343e-05, 6.83624e-07, 6.20894e-07
356, 0.0192022, 0.0192209, 1.78489e-05, 1.70474e-05, 7.13095e-07, 6.31633e-07
357, 0.0192219, 0.0192395, 1.86445e-05, 1.77683e-05, 7.20951e-07, 6.37396e-07
358, 0.019242, 0.0192587, 1.92042e-05, 1.84893e-05, 7.2096e-07, 6.42896e-07
359, 0.0192647, 0.0192785, 1.97642e-05, 1.9222e-05, 7.32723e-07, 6.50885e-07
360, 0.0192923, 0.0192989, 2.03832e-05, 1.99449e-05, 7.22922e-07, 6.61102e-07
361, 0.0193208, 0.0193197, 2.08545e-05, 2.06089e-05, 6.63971e-07, 6.73017e-07
362, 0.0193475, 0.019341, 2.12375e-05, 2.1212e-05, 6.03091e-07, 6.90303e-07
363, 0.0193738, 0.0193627, 2.17384e-05, 2.17797e-05, 5.67718e-07, 7.16496e-07
364, 0.0193961, 0.0193849, 2.22394e-05, 2.23317e-05, 5.52005e-07, 7.50547e-07
365, 0.0194153, 0.0194078, 2.2829e-05, 2.29211e-05, 5.89333e-07, 7.93634e-07
366, 0.0194345, 0.0194313, 2.35653e-05, 2.35752e-05, 6.54161e-07, 8.46934e-07
367, 0.0194542, 0.0194555, 2.41548e-05, 2.42962e-05, 7.2096e-07, 9.10321e-07
368, 0.0194725, 0.0194798, 2.43609e-05, 2.50898e-05, 7.93619e-07, 9.88112e-07
369, 0.0194908, 0.0195045, 2.46263e-05, 2.60052e-05, 9.1542e-07, 1.08791e-06
370, 0.0195118, 0.0195297, 2.52449e-05, 2.70817e-05, 1.07652e-06, 1.20852e-06
371, 0.0195358, 0.0195558, 2.61289e-05, 2.83056e-05, 1.22385e-06, 1.34486e-06
372, 0.0195643, 0.0195833, 2.74844e-05, 2.96729e-05, 1.36726e-06, 1.49442e-06
373, 0.0195955, 0.0196123, 2.90167e-05, 3.11933e-05, 1.52046e-06, 1.65079e-06
374, 0.019627, 0.0196429, 3.05785e-05, 3.28768e-05, 1.68353e-06, 1.81017e-06
375, 0.0196577, 0.0196752, 3.22875e-05, 3.47666e-05, 1.88978e-06, 1.97191e-06
376, 0.0196902, 0.0197098, 3.45858e-05, 3.69275e-05, 2.16089e-06, 2.13365e-06
377, 0.0197262, 0.0197472, 3.73853e-05, 3.93399e-05, 2.41233e-06, 2.28622e-06
378, 0.0197657, 0.0197873, 4.00962e-05, 4.19526e-05, 2.61271e-06, 2.42268e-06
379, 0.0198084, 0.01983, 4.27483e-05, 4.4748e-05, 2.79541e-06, 2.545e-06
380, 0.0198506, 0.0198757, 4.56358e-05, 4.76828e-05, 2.93487e-06, 2.65422e-06
381, 0.0198932, 0.0199245, 4.88183e-05, 5.07277e-05, 3.04489e-06, 2.74707e-06
382, 0.0199385, 0.019977, 5.25015e-05, 5.38748e-05, 3.14703e-06, 2.81989e-06
383, 0.0199913, 0.0200338, 5.67743e-05, 5.70945e-05, 3.21972e-06, 2.86468e-06
384, 0.0200516, 0.0200946, 6.08113e-05, 6.02985e-05, 3.20401e-06, 2.87201e-06
385, 0.0201132, 0.020159, 6.44356e-05, 6.34219e-05, 3.12346e-06, 2.84556e-06
386, 0.0201771, 0.0202271, 6.80601e-05, 6.64806e-05, 3.05865e-06, 2.79239e-06
387, 0.0202489, 0.0202986, 7.15076e-05, 6.94862e-05, 3.00557e-06, 2.71171e-06
388, 0.0203277, 0.0203733, 7.46901e-05, 7.23994e-05, 2.91327e-06, 2.60563e-06
389, 0.0204146, 0.020451, 7.77839e-05, 7.51752e-05, 2.77575e-06, 2.47925e-06
390, 0.0205094, 0.0205316, 8.05832e-05, 7.77368e-05, 2.56164e-06, 2.3348e-06
391, 0.0206024, 0.0206143, 8.26459e-05, 8.00077e-05, 2.2709e-06, 2.17634e-06
392, 0.0206927, 0.0206985, 8.42371e-05, 8.20232e-05, 2.01551e-06, 2.0142e-06
393, 0.0207866, 0.0207845, 8.59759e-05, 8.38384e-05, 1.81514e-06, 1.85548e-06
394, 0.020881, 0.0208723, 8.78319e-05, 8.54237e-05, 1.58529e-06, 1.69688e-06
395, 0.0209709, 0.0209617, 8.93348e-05, 8.67673e-05, 1.34368e-06, 1.53567e-06
396, 0.0210599, 0.0210521, 9.04545e-05, 8.79165e-05, 1.14919e-06, 1.37589e-06
397, 0.0211472, 0.021143, 9.09261e-05, 8.88968e-05, 9.80256e-07, 1.22097e-06
398, 0.021231, 0.0212339, 9.08377e-05, 8.97395e-05, 8.42743e-07, 1.07808e-06
399, 0.0213151, 0.0213249, 9.10439e-05, 9.05116e-05, 7.72029e-07, 9.5511e-07
400, 0.0214029, 0.0214166, 9.16628e-05, 9.12541e-05, 7.42566e-07, 8.47983e-07
401, 0.0214945, 0.0215084, 9.18395e-05, 9.19338e-05, 6.79675e-07, 7.49236e-07
402, 0.0215889, 0.0216001, 9.16628e-05, 9.25212e-05, 5.87379e-07, 6.63458e-07
403, 0.0216846, 0.021692, 9.1928e-05, 9.30378e-05, 5.16648e-07, 5.94309e-07
404, 0.0217785, 0.0217845, 9.24878e-05, 9.34897e-05, 4.51828e-07, 5.35638e-07
405, 0.0218719, 0.0218777, 9.32244e-05, 9.39081e-05, 4.18425e-07, 4.84038e-07
406, 0.021968, 0.0219719, 9.42264e-05, 9.43344e-05, 4.26281e-07, 4.36761e-07
407, 0.0220677, 0.0220673, 9.53756e-05, 9.4743e-05, 4.08606e-07, 3.8765e-07
408, 0.0221642, 0.0221635, 9.6171e-05, 9.50769e-05, 3.33943e-07, 3.32775e-07
409, 0.0222559, 0.0222601, 9.66426e-05, 9.53755e-05, 2.98611e-07, 2.76988e-07
410, 0.0223498, 0.0223572, 9.70845e-05, 9.5682e-05, 3.06451e-07, 2.23554e-07
411, 0.0224473, 0.0224545, 9.72319e-05, 9.59511e-05, 2.69123e-07, 1.71038e-07
412, 0.0225456, 0.0225517, 9.72025e-05, 9.61574e-05, 2.06265e-07, 1.22319e-07
413, 0.0226444, 0.0226489, 9.72319e-05, 9.6291e-05, 1.33589e-07, 7.75296e-08
414, 0.0227458, 0.0227461, 9.7173e-05, 9.63263e-05, 3.53654e-08, 3.32638e-08
415, 0.0228454, 0.0228427, 9.66719e-05, 9.62458e-05, -8.05573e-08, -8.90648e-09
416, 0.0229442, 0.0229391, 9.63186e-05, 9.60886e-05, -1.57141e-07, -4.21692e-08
417, 0.0230452, 0.0230353, 9.62595e-05, 9.58745e-05, -2.1413e-07, -6.9674e-08
418, 0.023143, 0.0231313, 9.59648e-05, 9.56034e-05, -2.71094e-07, -9.59971e-08
419, 0.0232365, 0.0232269, 9.55818e-05, 9.53245e-05, -2.7895e-07, -1.17344e-07
420, 0.0233304, 0.0233221, 9.52282e-05, 9.5071e-05, -2.53419e-07, -1.32797e-07
421, 0.0234256, 0.0234168, 9.47569e-05, 9.48333e-05, -2.37707e-07, -1.43405e-07
422, 0.0235178, 0.023511, 9.41673e-05, 9.46094e-05, -2.23948e-07, -1.46157e-07
423, 0.023609, 0.0236048, 9.38139e-05, 9.44444e-05, -1.64997e-07, -1.38821e-07
424, 0.0236998, 0.0236983, 9.34307e-05, 9.43304e-05, -1.13961e-07, -1.25334e-07
425, 0.0237893, 0.0237913, 9.30181e-05, 9.4242e-05, -8.8397e-08, -1.06998e-07
426, 0.023881, 0.0238843, 9.30477e-05, 9.41909e-05, -5.10779e-08, -8.34239e-08
427, 0.023974, 0.0239777, 9.34012e-05, 9.41654e-05, -2.55307e-08, -6.11604e-08
428, 0.0240657, 0.0240714, 9.36663e-05, 9.41399e-05, -2.55389e-08, -4.4135e-08
429, 0.0241583, 0.0241652, 9.38137e-05, 9.4134e-05, -5.91079e-09, -2.999e-08
430, 0.0242526, 0.0242594, 9.41969e-05, 9.41634e-05, 2.94795e-08, -1.76788e-08
431, 0.0243456, 0.024354, 9.46092e-05, 9.42086e-05, 4.51754e-08, -1.12625e-08
432, 0.0244404, 0.0244489, 9.49336e-05, 9.42695e-05, 6.09044e-08, -1.06052e-08
433, 0.0245387, 0.0245441, 9.51987e-05, 9.4352e-05, 8.25193e-08, -1.32251e-08
434, 0.0246375, 0.0246393, 9.51988e-05, 9.4407e-05, 5.50018e-08, -1.78085e-08
435, 0.0247354, 0.0247342, 9.48451e-05, 9.4409e-05, 1.96199e-09, -2.05597e-08
436, 0.0248328, 0.0248289, 9.46682e-05, 9.43835e-05, -2.55307e-08, -1.84642e-08
437, 0.0249307, 0.0249235, 9.46095e-05, 9.43442e-05, -3.92811e-08, -1.49265e-08
438, 0.0250282, 0.025018, 9.44915e-05, 9.42754e-05, -6.87523e-08, -1.21776e-08
439, 0.0251238, 0.0251123, 9.43442e-05, 9.41713e-05, -1.04101e-07, -9.55772e-09
440, 0.0252173, 0.0252066, 9.42559e-05, 9.40436e-05, -1.27695e-07, -6.28387e-09
441, 0.025309, 0.0253004, 9.38727e-05, 9.39238e-05, -1.1983e-07, -2.87979e-09
442, 0.0253967, 0.0253939, 9.34307e-05, 9.3857e-05, -6.67986e-08, 4.58569e-09
443, 0.0254857, 0.0254871, 9.32834e-05, 9.38629e-05, 5.89424e-09, 1.83373e-08
444, 0.0255774, 0.0255804, 9.32245e-05, 9.39101e-05, 4.71539e-08, 3.47076e-08
445, 0.02567, 0.0256735, 9.31657e-05, 9.39808e-05, 7.07143e-08, 4.92434e-08
446, 0.0257608, 0.0257666, 9.30477e-05, 9.40653e-05, 8.4473e-08, 6.22079e-08
447, 0.0258543, 0.0258596, 9.30181e-05, 9.41753e-05, 1.10012e-07, 7.70059e-08
448, 0.0259468, 0.025953, 9.34012e-05, 9.43088e-05, 1.33581e-07, 9.27222e-08
449, 0.026039, 0.0260472, 9.41968e-05, 9.44758e-05, 1.66984e-07, 1.03854e-07
450, 0.0261346, 0.0261421, 9.49336e-05, 9.46841e-05, 2.08235e-07, 1.04771e-07
451, 0.0262312, 0.0262375, 9.53755e-05, 9.49041e-05, 2.20024e-07, 9.62582e-08
452, 0.0263282, 0.0263332, 9.56702e-05, 9.50828e-05, 1.78756e-07, 8.34233e-08
453, 0.0264239, 0.0264289, 9.57586e-05, 9.52086e-05, 1.25716e-07, 7.05896e-08
454, 0.0265191, 0.0265249, 9.59944e-05, 9.53264e-05, 1.17868e-07, 6.06361e-08
455, 0.0266183, 0.0266212, 9.62596e-05, 9.54345e-05, 1.0805e-07, 5.00282e-08
456, 0.0267219, 0.0267176, 9.63775e-05, 9.54816e-05, 4.71456e-08, 3.73235e-08
457, 0.0268207, 0.0268141, 9.65542e-05, 9.54286e-05, -5.30399e-08, 2.40952e-08
458, 0.0269164, 0.0269107, 9.65837e-05, 9.53068e-05, -1.218e-07, 8.37942e-09
459, 0.0270125, 0.0270066, 9.59059e-05, 9.51614e-05, -1.45369e-07, -8.90813e-09
460, 0.0271064, 0.0271017, 9.50514e-05, 9.50396e-05, -1.21792e-07, -1.84675e-08
461, 0.0272007, 0.0271965, 9.48157e-05, 9.49748e-05, -6.48283e-08, -1.88605e-08
462, 0.0272982, 0.0272911, 9.46389e-05, 9.49257e-05, -4.91076e-08, -2.05636e-08
463, 0.0273925, 0.0273852, 9.41084e-05, 9.48687e-05, -5.69887e-08, -2.68502e-08
464, 0.0274873, 0.0274786, 9.34012e-05, 9.48373e-05, -3.14415e-08, -3.56243e-08
465, 0.0275834, 0.0275717, 9.31066e-05, 9.48098e-05, -2.75009e-08, -4.78035e-08
466, 0.0276698, 0.0276649, 9.3195e-05, 9.47705e-05, -3.92894e-08, -7.08523e-08
467, 0.027754, 0.0277588, 9.38433e-05, 9.48058e-05, 3.53654e-08, -1.13022e-07
468, 0.0278461, 0.0278536, 9.47862e-05, 9.49257e-05, 1.19822e-07, -1.85707e-07
469, 0.0279387, 0.0279488, 9.52578e-05, 9.5018e-05, 9.2321e-08, -2.95584e-07
470, 0.0280299, 0.0280442, 9.54048e-05, 9.50317e-05, 1.37505e-08, -4.37026e-07
471, 0.0281229, 0.0281401, 9.59059e-05, 9.49473e-05, -8.44647e-08, -6.06751e-07
472, 0.0282173, 0.0282363, 9.61417e-05, 9.47115e-05, -2.35728e-07, -8.09349e-07
473, 0.0283143, 0.0283323, 9.59944e-05, 9.4244e-05, -4.67532e-07, -1.04115e-06
474, 0.0284201, 0.0284287, 9.64363e-05, 9.34661e-05, -7.77915e-07, -1.29784e-06
475, 0.0285282, 0.0285255, 9.68487e-05, 9.2254e-05, -1.21207e-06, -1.58766e-06
476, 0.0286296, 0.0286217, 9.62005e-05, 9.0541e-05, -1.71299e-06, -1.91035e-06
477, 0.0287292, 0.0287166, 9.48451e-05, 8.83703e-05, -2.17073e-06, -2.25151e-06
478, 0.0288311, 0.0288094, 9.28414e-05, 8.57674e-05, -2.60287e-06, -2.60197e-06
479, 0.0289294, 0.0288993, 8.98653e-05, 8.2697e-05, -3.07042e-06, -2.95517e-06
480, 0.0290233, 0.0289854, 8.60936e-05, 7.91925e-05, -3.50456e-06, -3.3e-06
481, 0.0291163, 0.0290669, 8.15262e-05, 7.53029e-05, -3.8896e-06, -3.62452e-06
482, 0.0292067, 0.0291426, 7.56623e-05, 7.09909e-05, -4.31195e-06, -3.91775e-06
483, 0.0292891, 0.0292117, 6.90913e-05, 6.62704e-05, -4.72054e-06, -4.16239e-06
484, 0.0293614, 0.0292744, 6.26969e-05, 6.12453e-05, -5.02504e-06, -4.34822e-06
485, 0.0294225, 0.0293307, 5.63618e-05, 5.60022e-05, -5.2431e-06, -4.47787e-06
486, 0.0294709, 0.0293806, 4.98496e-05, 5.06197e-05, -5.38256e-06, -4.55318e-06
487, 0.0295087, 0.0294242, 4.35732e-05, 4.52116e-05, -5.4081e-06, -4.57033e-06
488, 0.0295372, 0.0294618, 3.76504e-05, 3.98761e-05, -5.33543e-06, -4.53222e-06
489, 0.0295551, 0.0294936, 3.17571e-05, 3.46998e-05, -5.1763e-06, -4.44395e-06
490, 0.0295645, 0.0295196, 2.60406e-05, 2.98182e-05, -4.88162e-06, -4.30291e-06
491, 0.02957, 0.0295404, 2.0825e-05, 2.53177e-05, -4.50053e-06, -4.11078e-06
492, 0.0295747, 0.0295566, 1.61987e-05, 2.12022e-05, -4.11549e-06, -3.87675e-06
493, 0.0295788, 0.0295687, 1.2103e-05, 1.74698e-05, -3.73243e-06, -3.60893e-06
494, 0.029583, 0.0295775, 8.74375e-06, 1.4142e-05, -3.32776e-06, -3.31427e-06
495, 0.0295881, 0.0295835, 6.06216e-06, 1.12091e-05, -2.93291e-06, -3.00336e-06
496, 0.0295927, 0.0295874, 3.88175e-06, 8.64354e-06, -2.56555e-06, -2.68565e-06
497, 0.0295973, 0.0295899, 2.43795e-06, 6.44731e-06, -2.19623e-06, -2.36859e-06
498, 0.0296015, 0.0295914, 1.58337e-06, 4.60859e-06, -1.83872e-06, -2.06436e-06
499, 0.0296043, 0.0295924, 9.64602e-07, 3.09401e-06, -1.51458e-06, -1.78135e-06
500, 0.0296041, 0.0295928, 3.75261e-07, 1.86821e-06, -1.2258e-06, -1.52061e-06
501, 0.0296021, 0.0295927, -6.68069e-08, 9.05626e-07, -9.62582e-07, -1.28186e-06
502, 0.0295996, 0.0295923, -4.20461e-07, 1.61098e-07, -7.44528e-07, -1.06774e-06
503, 0.0295954, 0.0295915, -8.32851e-07, -4.08582e-07, -5.6968e-07, -8.78628e-07
504, 0.0295916, 0.0295903, -1.18638e-06, -8.28976e-07, -4.20395e-07, -7.12438e-07
505, 0.0295883, 0.0295887, -1.54016e-06, -1.14722e-06, -3.18247e-07, -5.70214e-07
506, 0.0295845, 0.0295868, -1.89369e-06, -1.4026e-06, -2.55381e-07, -4.51824e-07
507, 0.0295803, 0.0295846, -2.18836e-06, -1.60692e-06, -2.04311e-07, -3.55174e-07
508, 0.0295778, 0.0295823, -2.33576e-06, -1.75819e-06, -1.51272e-07, -2.78168e-07
509, 0.0295767, 0.0295799, -2.42417e-06, -1.87409e-06, -1.15898e-07, -2.19366e-07
510, 0.0295756, 0.0295774, -2.48303e-06, -1.97033e-06, -9.62449e-08, -1.751e-07
511, 0.0295749, 0.029575, -2.42417e-06, -2.04302e-06, -7.26928e-08, -1.4236e-07
512, 0.0295742, 0.0295726, -2.33576e-06, -2.10591e-06, -6.28829e-08, -1.20226e-07
513, 0.0295731, 0.0295704, -2.24734e-06, -2.16876e-06, -6.28581e-08, -1.05951e-07
514, 0.0295715, 0.0295683, -2.10007e-06, -2.23359e-06, -6.48283e-08, -9.65214e-08
515, 0.0295691, 0.0295664, -1.89381e-06, -2.30432e-06, -7.07226e-08, -9.12818e-08
516, 0.0295657, 0.0295646, -1.80528e-06, -2.38486e-06, -8.05408e-08, -9.10185e-08
517, 0.0295624, 0.0295627, -1.86414e-06, -2.4654e-06, -8.05408e-08, -9.40318e-08
518, 0.029559, 0.0295608, -1.92324e-06, -2.54398e-06, -7.85788e-08, -9.83554e-08
519, 0.0295566, 0.0295587, -2.12962e-06, -2.63237e-06, -8.8397e-08, -1.04117e-07
520, 0.0295546, 0.0295562, -2.48303e-06, -2.73649e-06, -1.04118e-07, -1.09222e-07
521, 0.029553, 0.0295533, -2.86611e-06, -2.85043e-06, -1.13936e-07, -1.11842e-07
522, 0.0295519, 0.0295501, -3.2492e-06, -2.97614e-06, -1.25716e-07, -1.1158e-07
523, 0.0295508, 0.0295465, -3.54387e-06, -3.12347e-06, -1.47323e-07, -1.08306e-07
524, 0.0295487, 0.0295429, -3.63228e-06, -3.28456e-06, -1.61098e-07, -1.02282e-07
525, 0.0295467, 0.0295392, -3.66171e-06, -3.44566e-06, -1.61098e-07, -9.57339e-08
526, 0.0295429, 0.0295355, -3.75013e-06, -3.60478e-06, -1.5912e-07, -8.93165e-08
527, 0.029537, 0.0295316, -3.89752e-06, -3.74424e-06, -1.39458e-07, -8.13283e-08
528, 0.0295301, 0.0295276, -3.95638e-06, -3.8464e-06, -1.02156e-07, -7.07198e-08
529, 0.0295228, 0.0295237, -3.98581e-06, -3.9073e-06, -6.09044e-08, -5.8279e-08
530, 0.0295159, 0.0295196, -4.10366e-06, -3.92891e-06, -2.16067e-08, -4.41361e-08
531, 0.0295112, 0.0295153, -4.22175e-06, -3.91909e-06, 9.81821e-09, -2.61957e-08
532, 0.0295075, 0.029511, -4.28061e-06, -3.90141e-06, 1.76827e-08, -4.45434e-09
533, 0.0295028, 0.0295067, -4.31004e-06, -3.88372e-06, 1.76827e-08, 1.97749e-08
534, 0.0294981, 0.0295025, -4.2215e-06, -3.8523e-06, 3.14249e-08, 4.59673e-08
535, 0.0294952, 0.0294985, -4.01537e-06, -3.79729e-06, 5.50101e-08, 7.18964e-08
536, 0.0294932, 0.0294947, -3.77968e-06, -3.72461e-06, 7.26763e-08, 9.5863e-08
537, 0.0294903, 0.0294911, -3.5733e-06, -3.63818e-06, 8.64267e-08, 1.17473e-07
538, 0.0294874, 0.0294878, -3.3966e-06, -3.5164e-06, 1.21784e-07, 1.37248e-07
539, 0.0294845, 0.0294844, -3.36704e-06, -3.35138e-06, 1.65022e-07, 1.55321e-07
540, 0.0294821, 0.029481, -3.39647e-06, -3.14904e-06, 2.02341e-07, 1.73263e-07
541, 0.0294796, 0.0294777, -3.27875e-06, -2.91527e-06, 2.33766e-07, 1.91859e-07
542, 0.0294767, 0.0294746, -3.07237e-06, -2.66579e-06, 2.49479e-07, 2.08754e-07
543, 0.0294734, 0.0294718, -2.86624e-06, -2.40845e-06, 2.57343e-07, 2.22243e-07
544, 0.0294692, 0.0294691, -2.68941e-06, -2.1452e-06, 2.63246e-07, 2.31674e-07
545, 0.0294649, 0.0294668, -2.2769e-06, -1.87019e-06, 2.75017e-07, 2.37175e-07
546, 0.0294607, 0.0294651, -1.74642e-06, -1.58927e-06, 2.8092e-07, 2.35474e-07
547, 0.0294565, 0.0294638, -1.24549e-06, -1.30246e-06, 2.86806e-07, 2.25128e-07
548, 0.0294536, 0.029463, -8.03545e-07, -1.00584e-06, 2.96616e-07, 2.06924e-07
549, 0.029452, 0.0294625, -4.79321e-07, -7.20984e-07, 2.84861e-07, 1.82042e-07
550, 0.0294522, 0.0294624, -1.5522e-07, -4.63641e-07, 2.57343e-07, 1.53361e-07
551, 0.0294529, 0.0294625, 1.69004e-07, -2.49503e-07, 2.14138e-07, 1.22192e-07
552, 0.0294562, 0.0294631, 5.51964e-07, -8.05573e-08, 1.68946e-07, 8.97116e-08
553, 0.0294612, 0.0294639, 8.17205e-07, 1.57042e-08, 9.62615e-08, 5.56619e-08
554, 0.0294659, 0.0294648, 9.35048e-07, 2.55389e-08, 9.83477e-09, 2.13495e-08
555, 0.02947, 0.0294659, 1.05277e-06, -4.51754e-08, -7.07143e-08, -1.24386e-08
