J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
319,-0.00630963,-0.00617036,-0.00010917,-7.80E-05,2.13E-05,1.89E-05
320,-0.00643083,-0.00624573,-7.54E-05,-5.13E-05,2.66E-05,2.23E-05
321,-0.00648263,-0.00627797,-3.22E-05,-2.10E-05,3.03E-05,2.48E-05
322,-0.00648358,-0.00626531,1.27E-05,1.09E-05,3.19E-05,2.59E-05
323,-0.00640627,-0.0062082,5.71E-05,4.31E-05,3.22E-05,2.57E-05
324,-0.00624407,-0.0061106,9.76E-05,7.33E-05,3.03E-05,2.41E-05
325,-0.00604872,-0.0059825,0.000128102,9.90E-05,2.57E-05,2.12E-05
326,-0.00584187,-0.00583436,0.000148144,0.000118642,1.96E-05,1.75E-05
327,-0.00562618,-0.00567359,0.000160769,0.00013184,1.32E-05,1.33E-05
328,-0.00543127,-0.00551021,0.000163373,0.000138587,6.75E-06,8.87E-06
329,-0.00527792,-0.00535441,0.000155808,0.00013958,9.93E-07,4.63E-06
330,-0.00514933,-0.00521019,0.000144214,0.000136404,-3.18E-06,9.92E-07
331,-0.00503665,-0.00507875,0.000131442,0.000130503,-5.90E-06,-1.82E-06
332,-0.00493591,-0.00496091,0.000117835,0.000122927,-7.58E-06,-3.75E-06
333,-0.0048418,-0.00485438,0.000106535,0.000114996,-7.93E-06,-4.80E-06
334,-0.00475079,-0.00475487,9.95E-05,0.00010796,-7.04E-06,-5.06E-06
335,-0.00465889,-0.00465983,9.50E-05,0.0001023,-5.66E-06,-4.76E-06
336,-0.00456567,-0.00456724,9.26E-05,9.81E-05,-4.20E-06,-4.09E-06
337,-0.00447245,-0.00447525,9.20E-05,9.54E-05,-2.69E-06,-3.20E-06
338,-0.00438232,-0.00438276,9.25E-05,9.40E-05,-1.39E-06,-2.27E-06
339,-0.00429396,-0.00428949,9.33E-05,9.36E-05,-4.75E-07,-1.45E-06
340,-0.0042034,-0.00419583,9.37E-05,9.37E-05,1.36E-07,-8.00E-07
341,-0.00410796,-0.00410216,9.37E-05,9.41E-05,4.48E-07,-3.24E-07
342,-0.00400943,-0.0040081,9.41E-05,9.46E-05,4.69E-07,-2.18E-08
343,-0.00391134,-0.00391287,9.52E-05,9.49E-05,3.28E-07,1.16E-07
344,-0.00381591,-0.0038166,9.63E-05,9.51E-05,1.64E-07,1.20E-07
345,-0.00372269,-0.00371999,9.66E-05,9.52E-05,8.19E-08,3.46E-08
346,-0.00362593,-0.00362377,9.62E-05,9.52E-05,3.83E-08,-9.76E-08
347,-0.00352519,-0.00352833,9.54E-05,9.51E-05,-1.47E-07,-2.33E-07
348,-0.00342754,-0.00343359,9.47E-05,9.46E-05,-4.37E-07,-3.46E-07
349,-0.00333388,-0.00333918,9.44E-05,9.40E-05,-6.33E-07,-4.34E-07
350,-0.00324198,-0.00324517,9.40E-05,9.33E-05,-7.42E-07,-5.05E-07
351,-0.00315052,-0.00315244,9.27E-05,9.25E-05,-7.48E-07,-5.55E-07
352,-0.00305863,-0.00306113,9.13E-05,9.18E-05,-6.93E-07,-5.53E-07
353,-0.00296629,-0.00297056,9.06E-05,9.12E-05,-6.28E-07,-4.90E-07
354,-0.00287661,-0.00288063,8.99E-05,9.06E-05,-5.57E-07,-3.83E-07
355,-0.00279134,-0.00279114,8.95E-05,9.02E-05,-4.09E-07,-2.42E-07
356,-0.00270342,-0.00270195,8.92E-05,9.01E-05,-1.31E-07,-8.19E-08
357,-0.00261241,-0.00261285,8.91E-05,9.02E-05,1.31E-07,8.55E-08
358,-0.00252449,-0.00252346,8.94E-05,9.06E-05,3.28E-07,2.46E-07
359,-0.00243658,-0.00243314,9.03E-05,9.11E-05,5.29E-07,3.86E-07
360,-0.00234777,-0.00234158,9.16E-05,9.18E-05,6.93E-07,4.85E-07
361,-0.00225676,-0.0022491,9.25E-05,9.26E-05,8.13E-07,5.25E-07
362,-0.00216177,-0.00215558,9.35E-05,9.34E-05,8.19E-07,5.10E-07
363,-0.00206368,-0.00206088,9.47E-05,9.41E-05,6.99E-07,4.51E-07
364,-0.00196736,-0.00196516,9.57E-05,9.46E-05,4.86E-07,3.49E-07
365,-0.00187105,-0.00186864,9.65E-05,9.48E-05,2.24E-07,2.12E-07
366,-0.00177075,-0.00177218,9.65E-05,9.48E-05,2.30E-11,5.28E-08
367,-0.00167222,-0.0016765,9.57E-05,9.46E-05,-2.02E-07,-9.76E-08
368,-0.00157502,-0.0015818,9.47E-05,9.42E-05,-3.88E-07,-2.15E-07
369,-0.00147915,-0.00148823,9.36E-05,9.37E-05,-5.46E-07,-2.81E-07
370,-0.00138857,-0.00139575,9.25E-05,9.31E-05,-6.17E-07,-2.89E-07
371,-0.00130066,-0.00130405,9.17E-05,9.25E-05,-5.35E-07,-2.51E-07
372,-0.00121141,-0.00121284,9.12E-05,9.22E-05,-3.55E-07,-1.84E-07
373,-0.00112526,-0.00112202,9.08E-05,9.21E-05,-1.15E-07,-9.64E-08
374,-0.00103867,-0.00103106,9.10E-05,9.22E-05,1.53E-07,4.25E-09
375,-0.000945449,-0.000939407,9.17E-05,9.26E-05,3.44E-07,9.46E-08
376,-0.000851342,-0.000846921,9.25E-05,9.30E-05,3.98E-07,1.53E-07
377,-0.000757676,-0.000753256,9.37E-05,9.34E-05,4.04E-07,1.69E-07
378,-0.000660473,-0.000658313,9.49E-05,9.37E-05,3.60E-07,1.23E-07
379,-0.000563713,-0.000562732,9.56E-05,9.39E-05,1.96E-07,1.64E-08
380,-0.00046828,-0.000467445,9.53E-05,9.39E-05,-5.50E-09,-1.28E-07
381,-0.000368427,-0.000372601,9.48E-05,9.37E-05,-2.18E-07,-2.82E-07
382,-0.00027078,-0.000278543,9.41E-05,9.32E-05,-5.24E-07,-4.34E-07
383,-0.000178443,-0.000185812,9.27E-05,9.24E-05,-8.08E-07,-5.60E-07
384,-8.79E-05,-9.42E-05,9.16E-05,9.14E-05,-9.55E-07,-6.39E-07
385,2.25E-06,-3.69E-06,9.05E-05,9.04E-05,-9.88E-07,-6.76E-07
386,8.88E-05,8.53E-05,8.89E-05,8.95E-05,-9.61E-07,-6.72E-07
387,0.000174113,0.000172932,8.77E-05,8.87E-05,-7.75E-07,-6.07E-07
388,0.000260703,0.000259917,8.70E-05,8.82E-05,-5.13E-07,-4.82E-07
389,0.000346409,0.000346311,8.64E-05,8.78E-05,-3.44E-07,-3.23E-07
390,0.000432117,0.00043251,8.62E-05,8.76E-05,-1.80E-07,-1.46E-07
391,0.000518266,0.000519593,8.71E-05,8.77E-05,6.00E-08,3.33E-08
392,0.000604415,0.000607706,8.81E-05,8.80E-05,3.17E-07,1.78E-07
393,0.00068968,0.000696214,8.85E-05,8.85E-05,4.80E-07,2.83E-07
394,0.00077804,0.000785113,8.89E-05,8.91E-05,6.00E-07,3.75E-07
395,0.00087259,0.000874603,8.95E-05,8.98E-05,6.55E-07,4.52E-07
396,0.000967138,0.000965124,9.05E-05,9.03E-05,5.24E-07,4.97E-07
397,0.00105727,0.00105643,9.13E-05,9.07E-05,4.37E-07,4.97E-07
398,0.00114651,0.00114823,9.18E-05,9.12E-05,4.86E-07,4.72E-07
399,0.00123752,0.00124032,9.21E-05,9.17E-05,5.13E-07,4.28E-07
400,0.00133296,0.00133212,9.18E-05,9.22E-05,4.59E-07,3.75E-07
401,0.00142618,0.00142416,9.20E-05,9.25E-05,3.22E-07,3.38E-07
402,0.00151586,0.00151704,9.29E-05,9.27E-05,2.51E-07,2.97E-07
403,0.00160688,0.00161056,9.35E-05,9.30E-05,2.07E-07,2.38E-07
404,0.00169877,0.00170418,9.36E-05,9.31E-05,1.80E-07,1.70E-07
405,0.00179553,0.0017976,9.34E-05,9.33E-05,1.86E-07,1.11E-07
406,0.00189318,0.00189116,9.36E-05,9.34E-05,7.09E-08,7.28E-08
407,0.00198817,0.00198483,9.37E-05,9.33E-05,-4.90E-08,4.19E-08
408,0.00208006,0.00207854,9.37E-05,9.32E-05,-9.83E-08,1.40E-08
409,0.00217373,0.00217201,9.35E-05,9.32E-05,-7.09E-08,-1.46E-08
410,0.00226828,0.00226469,9.27E-05,9.32E-05,-2.18E-08,-3.58E-08
411,0.00235885,0.00235713,9.24E-05,9.31E-05,-2.73E-08,-3.15E-08
412,0.0024503,0.00244976,9.26E-05,9.31E-05,-4.37E-08,-1.64E-08
413,0.00253999,0.00254274,9.30E-05,9.30E-05,-7.64E-08,-1.82E-09
414,0.00262968,0.00263596,9.32E-05,9.30E-05,-5.43E-09,5.46E-09
415,0.00272511,0.00272929,9.33E-05,9.31E-05,1.09E-07,6.67E-09
416,0.00282187,0.00282256,9.33E-05,9.32E-05,8.73E-08,1.34E-08
417,0.00291686,0.00291558,9.30E-05,9.32E-05,3.28E-08,3.52E-08
418,0.00301274,0.003009,9.34E-05,9.32E-05,-5.45E-09,7.22E-08
419,0.00310817,0.00310267,9.37E-05,9.32E-05,-1.09E-08,9.89E-08
420,0.0031983,0.00319589,9.32E-05,9.32E-05,3.28E-08,1.13E-07
421,0.00328754,0.00328882,9.29E-05,9.34E-05,1.53E-07,1.33E-07
422,0.00338077,0.00338175,9.29E-05,9.37E-05,2.57E-07,1.56E-07
423,0.00347267,0.00347487,9.31E-05,9.39E-05,2.35E-07,1.69E-07
424,0.00356412,0.00356849,9.36E-05,9.41E-05,2.35E-07,1.63E-07
425,0.00365823,0.00366314,9.46E-05,9.44E-05,2.73E-07,1.32E-07
426,0.00375322,0.00375847,9.53E-05,9.46E-05,2.35E-07,6.25E-08
427,0.00385086,0.00385401,9.55E-05,9.47E-05,1.15E-07,-3.28E-08
428,0.00395072,0.00394978,9.58E-05,9.47E-05,-6.55E-08,-1.30E-07
429,0.00405013,0.00404546,9.57E-05,9.44E-05,-2.51E-07,-2.29E-07
430,0.00414556,0.0041405,9.50E-05,9.40E-05,-4.69E-07,-3.25E-07
431,0.00424055,0.00423446,9.40E-05,9.34E-05,-6.00E-07,-3.98E-07
432,0.00433466,0.004327,9.25E-05,9.27E-05,-6.44E-07,-4.25E-07
433,0.00442523,0.00441835,9.14E-05,9.21E-05,-6.50E-07,-3.96E-07
434,0.00451359,0.00450878,9.04E-05,9.15E-05,-5.95E-07,-3.22E-07
435,0.00459886,0.00459871,8.99E-05,9.10E-05,-4.26E-07,-2.09E-07
436,0.00468368,0.00468844,8.97E-05,9.09E-05,-1.26E-07,-8.19E-08
437,0.00477292,0.00477838,8.99E-05,9.11E-05,1.96E-07,4.37E-08
438,0.00486393,0.0048687,9.03E-05,9.15E-05,4.15E-07,1.67E-07
439,0.00495495,0.00495991,9.12E-05,9.21E-05,5.46E-07,2.84E-07
440,0.00504817,0.00505274,9.28E-05,9.26E-05,5.46E-07,3.68E-07
441,0.00514404,0.00514704,9.43E-05,9.31E-05,4.86E-07,3.89E-07
442,0.00523815,0.00524213,9.51E-05,9.36E-05,4.59E-07,3.51E-07
443,0.00533447,0.00533747,9.53E-05,9.40E-05,4.64E-07,2.77E-07
444,0.00543432,0.00543231,9.48E-05,9.44E-05,3.28E-07,1.98E-07
445,0.00553241,0.00552642,9.41E-05,9.44E-05,6.56E-08,1.46E-07
446,0.00562873,0.00562048,9.41E-05,9.43E-05,-1.53E-07,1.18E-07
447,0.00572195,0.00571498,9.45E-05,9.40E-05,-2.46E-07,8.55E-08
448,0.00580854,0.00580913,9.42E-05,9.39E-05,-1.64E-07,3.76E-08
449,0.00589513,0.00590255,9.34E-05,9.39E-05,7.10E-08,6.13E-10
450,0.00599057,0.00599548,9.29E-05,9.42E-05,2.35E-07,-9.71E-09
451,0.00608866,0.00608836,9.29E-05,9.43E-05,1.69E-07,1.82E-09
452,0.00618188,0.00618222,9.39E-05,9.44E-05,3.27E-08,1.21E-08
453,0.0062751,0.0062777,9.55E-05,9.44E-05,-5.43E-09,-1.70E-08
454,0.00636877,0.00637392,9.62E-05,9.43E-05,-2.73E-08,-1.04E-07
455,0.00646464,0.00646951,9.56E-05,9.43E-05,-4.91E-08,-2.17E-07
456,0.00656671,0.0065643,9.48E-05,9.41E-05,-1.53E-07,-3.11E-07
457,0.00666789,0.00665841,9.41E-05,9.37E-05,-4.26E-07,-3.75E-07
458,0.00676111,0.00675158,9.32E-05,9.30E-05,-7.10E-07,-4.17E-07
459,0.0068508,0.00684407,9.25E-05,9.22E-05,-7.86E-07,-4.40E-07
460,0.00694181,0.00693557,9.15E-05,9.15E-05,-6.77E-07,-4.49E-07
461,0.00702884,0.0070256,9.00E-05,9.10E-05,-5.40E-07,-4.29E-07
462,0.00711367,0.0071147,8.91E-05,9.06E-05,-3.88E-07,-3.58E-07
463,0.00720114,0.00720384,8.91E-05,9.04E-05,-2.35E-07,-2.46E-07
464,0.00728817,0.00729333,8.95E-05,9.02E-05,-1.31E-07,-1.30E-07
465,0.00737698,0.00738327,8.99E-05,9.03E-05,2.73E-08,-3.03E-08
466,0.00746976,0.00747388,9.06E-05,9.05E-05,2.18E-07,4.37E-08
467,0.00756342,0.00756495,9.11E-05,9.08E-05,2.95E-07,8.73E-08
468,0.0076562,0.00765625,9.13E-05,9.10E-05,2.62E-07,1.02E-07
469,0.0077512,0.007748,9.17E-05,9.13E-05,2.18E-07,8.37E-08
470,0.00784442,0.00784,9.20E-05,9.14E-05,1.26E-07,2.00E-08
471,0.00793322,0.00793175,9.17E-05,9.14E-05,5.45E-09,-8.98E-08
472,0.00802291,0.00802325,9.15E-05,9.13E-05,-9.83E-08,-2.34E-07
473,0.00811392,0.00811471,9.15E-05,9.10E-05,-3.00E-07,-4.09E-07
474,0.00820493,0.00820577,9.11E-05,9.05E-05,-5.46E-07,-6.26E-07
475,0.0082955,0.00829644,9.07E-05,8.97E-05,-7.70E-07,-8.81E-07
476,0.00838696,0.00838661,9.02E-05,8.87E-05,-1.00E-06,-1.18E-06
477,0.0084793,0.00847522,8.86E-05,8.74E-05,-1.32E-06,-1.51E-06
478,0.00857075,0.00856205,8.68E-05,8.56E-05,-1.73E-06,-1.87E-06
479,0.00866043,0.00864712,8.51E-05,8.35E-05,-2.17E-06,-2.25E-06
480,0.00874482,0.00872983,8.27E-05,8.08E-05,-2.65E-06,-2.67E-06
481,0.00882035,0.0088095,7.97E-05,7.77E-05,-3.11E-06,-3.11E-06
482,0.00889545,0.00888538,7.59E-05,7.42E-05,-3.49E-06,-3.57E-06
483,0.00897054,0.00895689,7.15E-05,7.02E-05,-3.98E-06,-4.00E-06
484,0.00903989,0.00902368,6.68E-05,6.57E-05,-4.54E-06,-4.40E-06
485,0.00910394,0.00908586,6.22E-05,6.06E-05,-5.03E-06,-4.75E-06
486,0.00916223,0.00914302,5.72E-05,5.52E-05,-5.40E-06,-5.05E-06
487,0.00921434,0.00919405,5.10E-05,4.96E-05,-5.63E-06,-5.29E-06
488,0.00926158,0.00923825,4.42E-05,4.39E-05,-5.75E-06,-5.43E-06
489,0.0093044,0.00927566,3.74E-05,3.81E-05,-5.80E-06,-5.45E-06
490,0.00933484,0.0093067,3.10E-05,3.22E-05,-5.83E-06,-5.34E-06
491,0.00935468,0.00933188,2.52E-05,2.66E-05,-5.67E-06,-5.12E-06
492,0.00936832,0.00935166,1.98E-05,2.13E-05,-5.24E-06,-4.81E-06
493,0.00937665,0.00936624,1.46E-05,1.67E-05,-4.67E-06,-4.43E-06
494,0.00938322,0.00937595,9.71E-06,1.26E-05,-4.03E-06,-3.99E-06
495,0.0093889,0.00938212,6.17E-06,9.20E-06,-3.43E-06,-3.49E-06
496,0.00939237,0.00938599,3.87E-06,6.31E-06,-2.89E-06,-2.96E-06
497,0.00939275,0.00938818,2.20E-06,3.95E-06,-2.36E-06,-2.46E-06
498,0.0093918,0.0093893,1.11E-06,2.15E-06,-1.81E-06,-2.01E-06
499,0.00939041,0.00938948,1.81E-07,8.58E-07,-1.29E-06,-1.62E-06
500,0.00938946,0.00938868,-8.02E-07,-5.90E-08,-9.17E-07,-1.30E-06
501,0.00938807,0.00938724,-1.44E-06,-7.74E-07,-7.15E-07,-1.03E-06
502,0.00938668,0.00938555,-1.69E-06,-1.39E-06,-6.11E-07,-8.18E-07
503,0.00938485,0.00938367,-1.88E-06,-1.96E-06,-5.79E-07,-6.68E-07
504,0.00938169,0.00938159,-2.08E-06,-2.50E-06,-5.40E-07,-5.78E-07
505,0.00937941,0.00937902,-2.57E-06,-2.97E-06,-4.69E-07,-5.28E-07
506,0.00937758,0.00937572,-3.31E-06,-3.41E-06,-4.37E-07,-4.89E-07
507,0.00937486,0.00937162,-4.09E-06,-3.87E-06,-4.59E-07,-4.48E-07
508,0.00937171,0.00936694,-4.68E-06,-4.34E-06,-4.75E-07,-3.94E-07
509,0.00936633,0.00936191,-5.03E-06,-4.81E-06,-4.64E-07,-3.36E-07
510,0.00935831,0.00935654,-5.37E-06,-5.18E-06,-3.71E-07,-2.81E-07
511,0.00934985,0.00935073,-5.81E-06,-5.41E-06,-2.35E-07,-2.27E-07
512,0.00934271,0.00934458,-6.16E-06,-5.51E-06,-9.83E-08,-1.63E-07
513,0.00933645,0.00933832,-6.25E-06,-5.53E-06,-1.64E-08,-9.28E-08
514,0.00933108,0.00933241,-5.91E-06,-5.51E-06,2.18E-08,-2.43E-08
515,0.00932527,0.00932699,-5.42E-06,-5.45E-06,5.45E-08,2.60E-08
516,0.00931946,0.00932201,-4.98E-06,-5.34E-06,1.15E-07,5.46E-08
517,0.00931542,0.00931718,-4.83E-06,-5.18E-06,1.58E-07,6.31E-08
518,0.00931314,0.00931236,-4.83E-06,-5.03E-06,1.53E-07,6.43E-08
519,0.00930954,0.00930748,-4.88E-06,-4.94E-06,8.18E-08,6.61E-08
520,0.00930505,0.0093027,-4.78E-06,-4.92E-06,2.19E-08,6.91E-08
521,0.00929924,0.00929796,-4.73E-06,-4.94E-06,-2.18E-08,7.22E-08
522,0.00929299,0.00929308,-4.88E-06,-4.95E-06,-5.45E-09,7.89E-08
523,0.00928717,0.00928791,-5.17E-06,-4.91E-06,3.82E-08,9.34E-08
524,0.00928225,0.00928269,-5.22E-06,-4.83E-06,8.19E-08,1.23E-07
525,0.00927688,0.00927751,-5.17E-06,-4.69E-06,1.42E-07,1.63E-07
526,0.00927151,0.00927264,-4.88E-06,-4.47E-06,2.18E-07,2.09E-07
527,0.00926658,0.00926815,-4.49E-06,-4.19E-06,2.84E-07,2.51E-07
528,0.00926254,0.00926401,-4.14E-06,-3.84E-06,3.49E-07,2.84E-07
529,0.00925849,0.00926051,-3.50E-06,-3.46E-06,3.77E-07,3.04E-07
530,0.00925533,0.00925774,-2.77E-06,-3.07E-06,3.93E-07,3.04E-07
531,0.00925261,0.00925541,-2.32E-06,-2.69E-06,3.77E-07,2.84E-07
532,0.0092499,0.00925339,-2.03E-06,-2.36E-06,3.33E-07,2.55E-07
533,0.00925072,0.00925155,-1.83E-06,-2.09E-06,2.67E-07,2.20E-07
534,0.00925198,0.00924992,-1.64E-06,-1.95E-06,1.36E-07,1.83E-07
535,0.00925059,0.00924843,-1.49E-06,-1.91E-06,3.82E-08,1.46E-07
536,0.00924831,0.00924694,-1.49E-06,-1.89E-06,2.19E-08,1.12E-07
537,0.00924604,0.0092452,-1.73E-06,-1.86E-06,3.27E-08,8.49E-08
538,0.00924376,0.00924293,-2.28E-06,-1.81E-06,4.91E-08,7.34E-08
539,0.00924193,0.00924051,-2.42E-06,-1.75E-06,6.01E-08,8.61E-08
540,0.00923921,0.00923838,-2.13E-06,-1.69E-06,6.54E-08,1.09E-07
541,0.00923428,0.00923664,-1.73E-06,-1.59E-06,9.27E-08,1.23E-07
542,0.00923024,0.00923525,-1.39E-06,-1.43E-06,1.64E-07,1.26E-07
543,0.00923018,0.00923416,-1.10E-06,-1.18E-06,2.51E-07,1.16E-07
544,0.00923144,0.00923326,-9.00E-07,-9.38E-07,2.40E-07,9.70E-08
545,0.0092327,0.0092326,-6.54E-07,-7.85E-07,1.53E-07,6.91E-08
546,0.00923352,0.00923234,-2.61E-07,-7.31E-07,5.46E-08,3.21E-08
547,0.0092339,0.00923233,-1.53E-08,-7.63E-07,-3.27E-08,-1.82E-08
548,0.00923383,0.00923206,-2.61E-07,-8.78E-07,-1.15E-07,-8.07E-08
549,0.00923333,0.00923131,-7.52E-07,-1.06E-06,-1.86E-07,-1.36E-07
550,0.00923193,0.00923007,-1.24E-06,-1.30E-06,-2.40E-07,-1.71E-07
551,0.0092301,0.00922838,-1.69E-06,-1.59E-06,-2.89E-07,-1.84E-07
552,0.00922783,0.00922626,-2.13E-06,-1.90E-06,-3.11E-07,-1.76E-07
553,0.00922467,0.00922369,-2.57E-06,-2.16E-06,-2.57E-07,-1.49E-07
554,0.00922151,0.00922087,-2.82E-06,-2.32E-06,-1.64E-07,-1.08E-07
555,0.00921835,0.00921801,-2.86E-06,-2.39E-06,-6.55E-08,-6.25E-08
556,0.00921475,0.00921519,-2.82E-06,-2.35E-06,3.82E-08,-1.52E-08
557,0.0092107,0.00921262,-2.57E-06,-2.22E-06,1.31E-07,3.15E-08
558,0.00920799,0.00921039,-2.23E-06,-2.04E-06,1.86E-07,6.37E-08
559,0.00920615,0.00920856,-1.83E-06,-1.87E-06,1.69E-07,7.28E-08
560,0.00920476,0.00920722,-1.34E-06,-1.73E-06,1.36E-07,5.64E-08
561,0.0092047,0.00920627,-9.49E-07,-1.62E-06,1.09E-07,1.27E-08
562,0.00920463,0.00920537,-9.00E-07,-1.59E-06,3.28E-08,-5.22E-08
563,0.00920501,0.00920408,-1.29E-06,-1.67E-06,-8.18E-08,-1.26E-07
564,0.00920627,0.00920244,-1.64E-06,-1.88E-06,-2.13E-07,-1.96E-07
565,0.00920621,0.00920061,-1.83E-06,-2.24E-06,-3.55E-07,-2.64E-07
566,0.00920261,0.00919833,-2.28E-06,-2.69E-06,-4.53E-07,-3.35E-07
567,0.00919635,0.00919537,-2.96E-06,-3.17E-06,-4.80E-07,-3.95E-07
568,0.00919142,0.00919162,-3.75E-06,-3.63E-06,-4.58E-07,-4.35E-07
569,0.00918826,0.00918709,-4.53E-06,-4.11E-06,-4.80E-07,-4.51E-07
570,0.00918422,0.00918206,-5.03E-06,-4.63E-06,-5.24E-07,-4.42E-07
571,0.00917797,0.00917684,-5.22E-06,-5.15E-06,-5.13E-07,-4.15E-07
572,0.00917127,0.00917142,-5.42E-06,-5.58E-06,-4.37E-07,-3.79E-07
573,0.00916546,0.00916546,-5.96E-06,-5.94E-06,-3.55E-07,-3.37E-07
574,0.00916097,0.00915891,-6.55E-06,-6.22E-06,-2.78E-07,-2.77E-07
575,0.0091556,0.00915202,-6.89E-06,-6.42E-06,-2.07E-07,-1.95E-07
576,0.00914758,0.00914512,-6.89E-06,-6.58E-06,-1.58E-07,-1.01E-07
577,0.00913779,0.00913818,-6.94E-06,-6.66E-06,-8.18E-08,-7.88E-09
578,0.00912932,0.00913114,-7.04E-06,-6.60E-06,6.55E-08,8.85E-08
579,0.00912219,0.00912425,-6.89E-06,-6.39E-06,2.13E-07,1.89E-07
580,0.00911593,0.0091176,-6.65E-06,-6.06E-06,3.27E-07,2.87E-07
581,0.00910879,0.00911145,-6.16E-06,-5.65E-06,4.04E-07,3.87E-07
582,0.00910209,0.00910608,-5.37E-06,-5.14E-06,5.13E-07,4.83E-07
583,0.00909894,0.00910144,-4.63E-06,-4.51E-06,6.28E-07,5.64E-07
584,0.00909578,0.0090975,-3.95E-06,-3.84E-06,6.77E-07,6.28E-07
585,0.00909218,0.00909424,-3.26E-06,-3.10E-06,7.37E-07,6.77E-07
586,0.00908946,0.00909191,-2.32E-06,-2.31E-06,7.86E-07,7.14E-07
587,0.00908763,0.00909052,-1.39E-06,-1.52E-06,7.91E-07,7.30E-07
588,0.00908668,0.00908972,-8.02E-07,-7.36E-07,7.86E-07,7.20E-07
589,0.00908661,0.00908971,-1.53E-08,3.37E-08,7.70E-07,6.94E-07
590,0.00908787,0.00909062,9.18E-07,7.71E-07,7.37E-07,6.40E-07
591,0.00908958,0.00909238,1.75E-06,1.43E-06,6.55E-07,5.56E-07
592,0.00909172,0.00909482,2.44E-06,1.97E-06,5.46E-07,4.45E-07
593,0.00909564,0.0090978,2.98E-06,2.41E-06,4.37E-07,3.10E-07
594,0.00910044,0.00910117,3.37E-06,2.66E-06,2.56E-07,1.52E-07
595,0.00910524,0.00910475,3.57E-06,2.69E-06,2.73E-08,-2.37E-08
596,0.00910959,0.00910827,3.52E-06,2.48E-06,-2.07E-07,-2.08E-07
597,0.00911351,0.0091114,3.13E-06,2.05E-06,-4.31E-07,-3.93E-07
598,0.00911698,0.00911369,2.29E-06,1.40E-06,-6.50E-07,-5.73E-07
599,0.00912001,0.00911485,1.16E-06,5.58E-07,-8.46E-07,-7.31E-07
600,0.00912127,0.00911474,-1.14E-07,-4.47E-07,-1.00E-06,-8.55E-07
601,0.00911988,0.0091133,-1.44E-06,-1.57E-06,-1.12E-06,-9.40E-07
602,0.00911628,0.00911043,-2.86E-06,-2.74E-06,-1.18E-06,-9.84E-07
603,0.00911091,0.00910619,-4.24E-06,-3.91E-06,-1.17E-06,-9.89E-07
604,0.00910421,0.00910072,-5.47E-06,-5.00E-06,-1.09E-06,-9.60E-07
605,0.00909663,0.00909418,-6.55E-06,-5.98E-06,-9.72E-07,-9.02E-07
606,0.00908772,0.00908669,-7.48E-06,-6.81E-06,-8.30E-07,-8.18E-07
607,0.00907882,0.00907847,-8.22E-06,-7.50E-06,-6.93E-07,-7.16E-07
608,0.0090708,0.00906981,-8.66E-06,-8.08E-06,-5.84E-07,-6.03E-07
609,0.00906233,0.00906095,-8.86E-06,-8.56E-06,-4.80E-07,-4.89E-07
610,0.00905254,0.00905205,-8.91E-06,-8.93E-06,-3.66E-07,-3.83E-07
611,0.00904231,0.00904294,-9.10E-06,-9.19E-06,-2.57E-07,-2.86E-07
612,0.00903296,0.00903345,-9.50E-06,-9.34E-06,-1.53E-07,-1.90E-07
613,0.00902449,0.00902366,-9.79E-06,-9.41E-06,-7.09E-08,-8.37E-08
614,0.00901647,0.00901382,-9.84E-06,-9.43E-06,-1.64E-08,3.09E-08
615,0.00900579,0.00900402,-9.79E-06,-9.38E-06,4.37E-08,1.49E-07
616,0.00899335,0.00899443,-9.59E-06,-9.21E-06,1.75E-07,2.69E-07
617,0.00898267,0.00898513,-9.30E-06,-8.84E-06,3.71E-07,3.86E-07
618,0.00897377,0.00897612,-9.01E-06,-8.28E-06,5.51E-07,5.00E-07
619,0.00896442,0.00896761,-8.51E-06,-7.59E-06,6.99E-07,6.11E-07
620,0.00895595,0.00896008,-7.53E-06,-6.77E-06,8.19E-07,7.14E-07
621,0.00894926,0.00895392,-6.16E-06,-5.87E-06,9.01E-07,7.90E-07
622,0.00894344,0.00894909,-4.83E-06,-4.91E-06,9.55E-07,8.22E-07
623,0.00893984,0.00894554,-3.55E-06,-3.92E-06,9.88E-07,8.15E-07
624,0.00893801,0.00894312,-2.42E-06,-2.96E-06,9.66E-07,7.68E-07
625,0.00893795,0.00894163,-1.49E-06,-2.10E-06,8.57E-07,6.92E-07
626,0.00893921,0.00894093,-7.03E-07,-1.43E-06,6.66E-07,5.94E-07
627,0.0089418,0.00894081,-1.13E-07,-9.54E-07,4.80E-07,4.83E-07
628,0.00894262,0.00894099,1.81E-07,-6.70E-07,2.84E-07,3.64E-07
629,0.00894255,0.00894118,1.81E-07,-5.39E-07,1.31E-07,2.50E-07
630,0.00894293,0.00894101,-1.63E-07,-5.17E-07,2.18E-08,1.53E-07
631,0.00894242,0.00894051,-5.07E-07,-5.67E-07,-4.92E-08,8.61E-08
632,0.00894147,0.00893951,-9.98E-07,-6.43E-07,-7.65E-08,4.36E-08
633,0.00893964,0.00893827,-1.24E-06,-7.09E-07,-6.55E-08,2.61E-08
